Gene 1	Gene 2	Weight	Network group	Network
APC	SMARCA4	0.016405331	Co-expression	Ramaswamy-Golub-2001
APC	PAFAH1B1	0.012277113	Co-expression	Ramaswamy-Golub-2001
PAK1	PRKCG	0.007081126	Co-expression	Ramaswamy-Golub-2001
PAK1	CAPRIN1	0.008867279	Co-expression	Ramaswamy-Golub-2001
HNRNPK	NFIB	0.0068803625	Co-expression	Ramaswamy-Golub-2001
HNRNPK	SMARCA4	0.0061962963	Co-expression	Ramaswamy-Golub-2001
HNRNPK	PAFAH1B1	0.0043000886	Co-expression	Ramaswamy-Golub-2001
HNRNPK	KIF5B	0.008708182	Co-expression	Ramaswamy-Golub-2001
HPCA	CDH8	0.0140408585	Co-expression	Ramaswamy-Golub-2001
HPCA	NELL2	0.0055486523	Co-expression	Ramaswamy-Golub-2001
X	CYFIP1	0.007880153	Co-expression	Ramaswamy-Golub-2001
X	APC	0.008888563	Co-expression	Ramaswamy-Golub-2001
FUS	NCOA1	0.0057187136	Co-expression	Ramaswamy-Golub-2001
FUS	BECN1	0.0021424359	Co-expression	Ramaswamy-Golub-2001
FUS	GNB1	0.0032365075	Co-expression	Ramaswamy-Golub-2001
ATF4	MYO5A	0.013583136	Co-expression	Ramaswamy-Golub-2001
ATF4	VDAC2	0.009238622	Co-expression	Ramaswamy-Golub-2001
CTNNB1	MAPK8IP2	0.010789092	Co-expression	Ramaswamy-Golub-2001
CTNNB1	MARCKS	0.0123852035	Co-expression	Ramaswamy-Golub-2001
CPE	SYT7	0.0041305884	Co-expression	Ramaswamy-Golub-2001
CPE	KIF5C	0.004537181	Co-expression	Ramaswamy-Golub-2001
CPE	PPP1R9A	0.0073966053	Co-expression	Ramaswamy-Golub-2001
CPE	DST	0.006255408	Co-expression	Ramaswamy-Golub-2001
CPE	HNMT	0.0068370914	Co-expression	Ramaswamy-Golub-2001
CPE	CCK	0.00790318	Co-expression	Ramaswamy-Golub-2001
CPE	GLRB	0.0068050628	Co-expression	Ramaswamy-Golub-2001
CPE	MAP1B	0.008795836	Co-expression	Ramaswamy-Golub-2001
CPE	MAGI2	0.006662293	Co-expression	Ramaswamy-Golub-2001
APP	PTPRK	0.015136879	Co-expression	Ramaswamy-Golub-2001
APP	CTTN	0.012512339	Co-expression	Ramaswamy-Golub-2001
APP	CTNNB1	0.013949421	Co-expression	Ramaswamy-Golub-2001
SNAP25	NRCAM	0.020351224	Co-expression	Ramaswamy-Golub-2001
SYT1	GNB1	0.011708722	Co-expression	Ramaswamy-Golub-2001
GRIA2	CLU	0.027229307	Co-expression	Ramaswamy-Golub-2001
STXBP1	NELL2	0.007882414	Co-expression	Ramaswamy-Golub-2001
SNCB	OLFM1	0.0103795715	Co-expression	Ramaswamy-Golub-2001
SNCB	NCOA2	0.0041402043	Co-expression	Ramaswamy-Golub-2001
STX1A	PRKCG	0.004581562	Co-expression	Ramaswamy-Golub-2001
SCG5	NDN	0.008594331	Co-expression	Ramaswamy-Golub-2001
SCG5	AMPH	0.0068193837	Co-expression	Ramaswamy-Golub-2001
RTN1	HNRNPK	0.0068880813	Co-expression	Ramaswamy-Golub-2001
RTN1	STXBP1	0.025491875	Co-expression	Ramaswamy-Golub-2001
APBA2	PCSK2	0.020813562	Co-expression	Ramaswamy-Golub-2001
KIF5C	BASP1	0.019444216	Co-expression	Bild-Nevins-2006 B
OLFM1	PCLO	0.018796109	Co-expression	Bild-Nevins-2006 B
MYO5A	SYT11	0.026814397	Co-expression	Bild-Nevins-2006 B
CYFIP2	BASP1	0.016093194	Co-expression	Bild-Nevins-2006 B
NRXN1	DNAJC6	0.0054650893	Co-expression	Bild-Nevins-2006 B
KLC1	DNM3	0.018398186	Co-expression	Bild-Nevins-2006 B
NRXN3	DNAJC6	0.018400237	Co-expression	Bild-Nevins-2006 B
ATP2B2	NRXN1	0.008559217	Co-expression	Bild-Nevins-2006 B
NLGN1	NRXN1	0.007290186	Co-expression	Bild-Nevins-2006 B
DCC	SYN2	0.014289181	Co-expression	Bild-Nevins-2006 B
DCC	ANK2	0.013352159	Co-expression	Bild-Nevins-2006 B
SLC4A7	NRXN1	0.005891147	Co-expression	Bild-Nevins-2006 B
DLGAP1	DNAJC6	0.01733475	Co-expression	Bild-Nevins-2006 B
DLGAP1	NRXN1	0.008229229	Co-expression	Bild-Nevins-2006 B
CACNA1B	AAK1	0.0067853923	Co-expression	Bild-Nevins-2006 B
CACNA1B	CDK5R1	0.006698481	Co-expression	Bild-Nevins-2006 B
CACNA1B	CDH8	0.0062716417	Co-expression	Bild-Nevins-2006 B
CACNA1B	KCNB1	0.00668875	Co-expression	Bild-Nevins-2006 B
SLC6A1	DCLK1	0.023619184	Co-expression	Bild-Nevins-2006 B
PTPRN2	PCLO	0.013016827	Co-expression	Bild-Nevins-2006 B
PTPRN2	BASP1	0.01576143	Co-expression	Bild-Nevins-2006 B
PTPRN2	OLFM1	0.014874497	Co-expression	Bild-Nevins-2006 B
PTPRN2	DCLK1	0.017150624	Co-expression	Bild-Nevins-2006 B
KCNK1	AP3S1	0.017644212	Co-expression	Bild-Nevins-2006 B
SLC12A5	PCSK2	0.014976097	Co-expression	Bild-Nevins-2006 B
DOCK4	SDC2	0.02132389	Co-expression	Bild-Nevins-2006 B
DSCAM	EPHA5	0.017564472	Co-expression	Bild-Nevins-2006 B
DSCAM	SLC6A1	0.011191085	Co-expression	Bild-Nevins-2006 B
NFIB	FAM168B	0.018697513	Co-expression	Bild-Nevins-2006 B
EPHA7	SLC4A7	0.025236148	Co-expression	Bild-Nevins-2006 B
PQBP1	CTTN	0.013821998	Co-expression	Bild-Nevins-2006 B
NRP1	ROBO1	0.01255069	Co-expression	Bild-Nevins-2006 B
MPDZ	DNM3	0.016315768	Co-expression	Bild-Nevins-2006 B
KCND2	TNFRSF21	0.023619313	Co-expression	Bild-Nevins-2006 B
KCND2	PTPRN2	0.014623072	Co-expression	Bild-Nevins-2006 B
MTOR	CLCN3	0.024690574	Co-expression	Bild-Nevins-2006 B
KIF5A	PCDH8	0.017352087	Co-expression	Bild-Nevins-2006 B
NRCAM	OLFM1	0.022796493	Co-expression	Bild-Nevins-2006 B
NRCAM	SRR	0.020968365	Co-expression	Bild-Nevins-2006 B
GRIA3	DSCAM	0.015945205	Co-expression	Bild-Nevins-2006 B
MAPK8IP2	PTPRN2	0.013024927	Co-expression	Bild-Nevins-2006 B
ATP6V0D1	LRP1	0.011552527	Co-expression	Bild-Nevins-2006 B
BMPR2	EPHA7	0.021746023	Co-expression	Bild-Nevins-2006 B
MAPK1	UNC5C	0.010995003	Co-expression	Bild-Nevins-2006 B
MAPK1	SPOCK1	0.009247805	Co-expression	Bild-Nevins-2006 B
GRIN2A	SORT1	0.0030674364	Co-expression	Bild-Nevins-2006 B
GRIN2A	AAK1	0.0054421523	Co-expression	Bild-Nevins-2006 B
GRIN2A	CDK5R1	0.004780068	Co-expression	Bild-Nevins-2006 B
GRIN2A	GRM5	0.0039450503	Co-expression	Bild-Nevins-2006 B
GRIN2A	DNM3	0.00262783	Co-expression	Bild-Nevins-2006 B
GRIN2A	DNAJC6	0.0025607266	Co-expression	Bild-Nevins-2006 B
GRIN2A	RASGRF1	0.004701801	Co-expression	Bild-Nevins-2006 B
GRIN2A	CDH8	0.0046944576	Co-expression	Bild-Nevins-2006 B
GRIN2A	SRR	0.0029458203	Co-expression	Bild-Nevins-2006 B
GRIN2A	KIF1B	0.0024377853	Co-expression	Bild-Nevins-2006 B
GRIN2A	NLGN1	0.0026294736	Co-expression	Bild-Nevins-2006 B
GRIN2A	DLGAP1	0.003365726	Co-expression	Bild-Nevins-2006 B
GRIN2A	BBS4	0.0043574185	Co-expression	Bild-Nevins-2006 B
GRIN2A	KCNB1	0.0050079045	Co-expression	Bild-Nevins-2006 B
GRIN2A	SLC12A5	0.0023199152	Co-expression	Bild-Nevins-2006 B
GRIN2A	NEFL	0.0036327958	Co-expression	Bild-Nevins-2006 B
RTN4	GNAQ	0.010122751	Co-expression	Bild-Nevins-2006 B
RTN4	SYPL1	0.010003048	Co-expression	Bild-Nevins-2006 B
NELL2	WDR7	0.020585261	Co-expression	Bild-Nevins-2006 B
NELL2	ADCY9	0.010688782	Co-expression	Bild-Nevins-2006 B
TRIM9	EPHA7	0.021752892	Co-expression	Bild-Nevins-2006 B
TRIM9	MAPK8IP2	0.019225258	Co-expression	Bild-Nevins-2006 B
FXR1	OPA1	0.015027513	Co-expression	Bild-Nevins-2006 B
ALCAM	CLSTN1	0.014726002	Co-expression	Bild-Nevins-2006 B
ADNP	SPAST	0.008192577	Co-expression	Bild-Nevins-2006 B
ADNP	CYFIP1	0.008567436	Co-expression	Bild-Nevins-2006 B
ADNP	SMARCA4	0.006409215	Co-expression	Bild-Nevins-2006 B
ADNP	FXR1	0.0064929496	Co-expression	Bild-Nevins-2006 B
NPTN	GNAQ	0.0057697995	Co-expression	Bild-Nevins-2006 B
NPTN	RTN4	0.009649181	Co-expression	Bild-Nevins-2006 B
CAPRIN1	SCAMP1	0.005311808	Co-expression	Bild-Nevins-2006 B
CAPRIN1	GNAQ	0.004816445	Co-expression	Bild-Nevins-2006 B
CAPRIN1	NCOA2	0.005871589	Co-expression	Bild-Nevins-2006 B
CAPRIN1	NRP1	0.0037652666	Co-expression	Bild-Nevins-2006 B
PAFAH1B1	SACS	0.018865667	Co-expression	Bild-Nevins-2006 B
PAFAH1B1	DCLK1	0.022739017	Co-expression	Bild-Nevins-2006 B
PAFAH1B1	GNAQ	0.011845149	Co-expression	Bild-Nevins-2006 B
CRH	SEZ6L	0.018091971	Co-expression	Bild-Nevins-2006 B
GABRG2	TNFRSF21	0.03163311	Co-expression	Bild-Nevins-2006 B
GABRG2	PTPRN2	0.012593765	Co-expression	Bild-Nevins-2006 B
GABRG2	KCND2	0.024576837	Co-expression	Bild-Nevins-2006 B
HSP90AA1	NPTN	0.006858004	Co-expression	Bild-Nevins-2006 B
ARF4	CYFIP1	0.015868125	Co-expression	Bild-Nevins-2006 B
ARF4	RTN4	0.014542665	Co-expression	Bild-Nevins-2006 B
ARF4	NPTN	0.008445392	Co-expression	Bild-Nevins-2006 B
GNB1	CLSTN1	0.021140365	Co-expression	Bild-Nevins-2006 B
GNB1	SMARCA4	0.013476942	Co-expression	Bild-Nevins-2006 B
GNB1	PFN2	0.01932897	Co-expression	Bild-Nevins-2006 B
GLRB	PCLO	0.0142700495	Co-expression	Bild-Nevins-2006 B
GLRB	MYRIP	0.017776288	Co-expression	Bild-Nevins-2006 B
GLRB	PTPRN2	0.013373829	Co-expression	Bild-Nevins-2006 B
GLRB	NRCAM	0.016354827	Co-expression	Bild-Nevins-2006 B
MARCKS	USP9X	0.017257392	Co-expression	Bild-Nevins-2006 B
MAP1B	ROBO1	0.02190209	Co-expression	Bild-Nevins-2006 B
MAP1B	NRP1	0.012650294	Co-expression	Bild-Nevins-2006 B
CAP2	ADNP	0.006504126	Co-expression	Bild-Nevins-2006 B
DLG2	DNAJC6	0.0152783245	Co-expression	Bild-Nevins-2006 B
DLG2	DLGAP1	0.032320313	Co-expression	Bild-Nevins-2006 B
DLG2	CHL1	0.027588973	Co-expression	Bild-Nevins-2006 B
DLG2	SLC12A5	0.014372222	Co-expression	Bild-Nevins-2006 B
MAGI2	TNFRSF21	0.013497228	Co-expression	Bild-Nevins-2006 B
MAGI2	PTPRN2	0.010552984	Co-expression	Bild-Nevins-2006 B
MAGI2	KCND2	0.012856756	Co-expression	Bild-Nevins-2006 B
MAGI2	GABRG2	0.018238066	Co-expression	Bild-Nevins-2006 B
MAGI2	GLRB	0.012253014	Co-expression	Bild-Nevins-2006 B
KIF5B	SPOCK1	0.0052691903	Co-expression	Bild-Nevins-2006 B
KIF5B	GNAQ	0.0060408604	Co-expression	Bild-Nevins-2006 B
KIF5B	NRP1	0.005227466	Co-expression	Bild-Nevins-2006 B
KIF5B	SGK1	0.0085331425	Co-expression	Bild-Nevins-2006 B
KIF5B	CAPRIN1	0.0030464905	Co-expression	Bild-Nevins-2006 B
HNRNPR	SPAST	0.009351912	Co-expression	Bild-Nevins-2006 B
HNRNPR	ABI1	0.0056572813	Co-expression	Bild-Nevins-2006 B
HNRNPR	FXR1	0.007040121	Co-expression	Bild-Nevins-2006 B
RDX	TGFB2	0.021039082	Co-expression	Bild-Nevins-2006 B
APC	NRXN1	0.006599311	Co-expression	Bild-Nevins-2006 B
APC	KIF1B	0.015899513	Co-expression	Bild-Nevins-2006 B
APC	GRIN2A	0.0028540571	Co-expression	Bild-Nevins-2006 B
PAK1	CTTN	0.016112022	Co-expression	Bild-Nevins-2006 B
HNRNPK	SLC4A7	0.008806735	Co-expression	Bild-Nevins-2006 B
HNRNPK	ADNP	0.003495609	Co-expression	Bild-Nevins-2006 B
CTNNB1	PCDH8	0.016324846	Co-expression	Bild-Nevins-2006 B
CPE	NDN	0.016804172	Co-expression	Bild-Nevins-2006 B
SNCA	NRXN1	0.0065094717	Co-expression	Bild-Nevins-2006 B
APP	RAPGEF2	0.021874884	Co-expression	Bild-Nevins-2006 B
SNAP25	PCLO	0.01560122	Co-expression	Bild-Nevins-2006 B
SNAP25	PTPRN2	0.01725845	Co-expression	Bild-Nevins-2006 B
SNAP25	MAPK8IP2	0.018728532	Co-expression	Bild-Nevins-2006 B
SNAP25	GABRG2	0.014661784	Co-expression	Bild-Nevins-2006 B
SNAP25	MAGI2	0.013913224	Co-expression	Bild-Nevins-2006 B
SYT1	OLFM1	0.016966308	Co-expression	Bild-Nevins-2006 B
SYT1	UNC5C	0.0133585455	Co-expression	Bild-Nevins-2006 B
SYT1	ADCY9	0.008418226	Co-expression	Bild-Nevins-2006 B
SYT1	CAPRIN1	0.004961743	Co-expression	Bild-Nevins-2006 B
SYT1	PAK1	0.01319854	Co-expression	Bild-Nevins-2006 B
GRIA2	BASP1	0.021261495	Co-expression	Bild-Nevins-2006 B
GRIA2	KIF5C	0.019080915	Co-expression	Bild-Nevins-2006 B
GRIA2	RTN4	0.013698646	Co-expression	Bild-Nevins-2006 B
GRIA2	GLRB	0.018555658	Co-expression	Bild-Nevins-2006 B
GRIA2	MAGI2	0.012902028	Co-expression	Bild-Nevins-2006 B
SH3GL2	GRM5	0.022510735	Co-expression	Bild-Nevins-2006 B
SH3GL2	UNC5C	0.018003084	Co-expression	Bild-Nevins-2006 B
SH3GL2	GRIN2A	0.002845851	Co-expression	Bild-Nevins-2006 B
CAMK2A	EPHA5	0.0071550906	Co-expression	Bild-Nevins-2006 B
CAMK2A	GABRA2	0.00666036	Co-expression	Bild-Nevins-2006 B
CAMK2A	NRXN3	0.0049828766	Co-expression	Bild-Nevins-2006 B
CAMK2A	SRR	0.0054978933	Co-expression	Bild-Nevins-2006 B
CAMK2A	SLC6A1	0.0046945764	Co-expression	Bild-Nevins-2006 B
CAMK2A	DSCAM	0.0038232144	Co-expression	Bild-Nevins-2006 B
SNAP91	MPDZ	0.008061015	Co-expression	Bild-Nevins-2006 B
SNAP91	GRIN2A	0.0016429563	Co-expression	Bild-Nevins-2006 B
SNAP91	CRH	0.009452333	Co-expression	Bild-Nevins-2006 B
STXBP1	OLFM1	0.019082675	Co-expression	Bild-Nevins-2006 B
STXBP1	DCLK1	0.019745983	Co-expression	Bild-Nevins-2006 B
STXBP1	PTPRN2	0.015122197	Co-expression	Bild-Nevins-2006 B
STXBP1	CPE	0.018130431	Co-expression	Bild-Nevins-2006 B
STXBP1	SNAP25	0.013715024	Co-expression	Bild-Nevins-2006 B
SNCB	PTPRN2	0.016393319	Co-expression	Bild-Nevins-2006 B
SNCB	ROBO1	0.020595238	Co-expression	Bild-Nevins-2006 B
GRIN2B	DNAJC6	0.015838979	Co-expression	Bild-Nevins-2006 B
GRIN2B	GRIN2A	0.0030539867	Co-expression	Bild-Nevins-2006 B
STX1A	BASP1	0.02172346	Co-expression	Bild-Nevins-2006 B
STX1A	PTPRN2	0.013663325	Co-expression	Bild-Nevins-2006 B
STX1A	CLSTN1	0.025494602	Co-expression	Bild-Nevins-2006 B
STX1A	SNAP25	0.019343905	Co-expression	Bild-Nevins-2006 B
SCG5	CRH	0.018258458	Co-expression	Bild-Nevins-2006 B
SCG5	CPE	0.01929696	Co-expression	Bild-Nevins-2006 B
RTN1	KIF5C	0.01431293	Co-expression	Bild-Nevins-2006 B
RTN1	GRIA2	0.017523041	Co-expression	Bild-Nevins-2006 B
RGS7	PCLO	0.019893946	Co-expression	Bild-Nevins-2006 B
RGS7	GLRB	0.016443137	Co-expression	Bild-Nevins-2006 B
RGS7	MAGI2	0.011710098	Co-expression	Bild-Nevins-2006 B
TAGLN3	GRIN2A	0.0044686887	Co-expression	Bild-Nevins-2006 B
BSN	SEZ6L	0.016932258	Co-expression	Bild-Nevins-2006 B
BSN	OLFM1	0.01449928	Co-expression	Bild-Nevins-2006 B
BSN	PTPRN2	0.014601206	Co-expression	Bild-Nevins-2006 B
BSN	NRCAM	0.016007174	Co-expression	Bild-Nevins-2006 B
BSN	MAPK8IP2	0.017542832	Co-expression	Bild-Nevins-2006 B
BSN	TRIM9	0.01644217	Co-expression	Bild-Nevins-2006 B
BSN	MAGI2	0.01027265	Co-expression	Bild-Nevins-2006 B
BSN	SNAP25	0.018404046	Co-expression	Bild-Nevins-2006 B
BSN	STXBP1	0.015466807	Co-expression	Bild-Nevins-2006 B
BSN	SNCB	0.015526457	Co-expression	Bild-Nevins-2006 B
BSN	STX1A	0.015252819	Co-expression	Bild-Nevins-2006 B
BSN	RGS7	0.014685288	Co-expression	Bild-Nevins-2006 B
CYFIP2	USP9X	0.015937602	Co-expression	Rieger-Chu-2004
NRXN1	DNAJC6	0.009520319	Co-expression	Rieger-Chu-2004
UNC5C	AAK1	0.024902398	Co-expression	Rieger-Chu-2004
GABRB1	MYRIP	0.023285104	Co-expression	Rieger-Chu-2004
SACS	MYH10	0.0132989865	Co-expression	Rieger-Chu-2004
NCOA1	USP9X	0.021671271	Co-expression	Rieger-Chu-2004
EPHA4	KCNA1	0.019496856	Co-expression	Rieger-Chu-2004
DLGAP1	PTPRK	0.008083898	Co-expression	Rieger-Chu-2004
SDC2	CADPS	0.010234919	Co-expression	Rieger-Chu-2004
TNFRSF21	PTPRK	0.008011089	Co-expression	Rieger-Chu-2004
CHL1	PTPRK	0.0063461014	Co-expression	Rieger-Chu-2004
CHL1	DLGAP1	0.010288589	Co-expression	Rieger-Chu-2004
CHL1	TNFRSF21	0.009393581	Co-expression	Rieger-Chu-2004
DOCK4	MYH10	0.027783733	Co-expression	Rieger-Chu-2004
PDE4B	PTPRK	0.0044613536	Co-expression	Rieger-Chu-2004
PDE4B	DLGAP1	0.0080259135	Co-expression	Rieger-Chu-2004
TGFB2	NLGN1	0.025507357	Co-expression	Rieger-Chu-2004
RAPGEF2	OGT	0.009859051	Co-expression	Rieger-Chu-2004
RAPGEF2	NCOA1	0.010729281	Co-expression	Rieger-Chu-2004
DSCAM	SDC2	0.012937229	Co-expression	Rieger-Chu-2004
ROBO1	CDK5R1	0.009491958	Co-expression	Rieger-Chu-2004
BPTF	SLC4A7	0.007134768	Co-expression	Rieger-Chu-2004
BPTF	SPOCK1	0.008381255	Co-expression	Rieger-Chu-2004
CLSTN1	USP9X	0.010921445	Co-expression	Rieger-Chu-2004
DNM1L	OPA1	0.025972372	Co-expression	Rieger-Chu-2004
ACSL4	MYO5A	0.014306505	Co-expression	Rieger-Chu-2004
HNMT	PTPRK	0.007482836	Co-expression	Rieger-Chu-2004
HNMT	PDE4B	0.005714223	Co-expression	Rieger-Chu-2004
KCNQ3	ATP2B2	0.013181476	Co-expression	Rieger-Chu-2004
KCNQ3	TGFB2	0.012602689	Co-expression	Rieger-Chu-2004
NFIB	TNFRSF21	0.021176104	Co-expression	Rieger-Chu-2004
EPHA7	ANK2	0.011028277	Co-expression	Rieger-Chu-2004
EPHA7	DCC	0.008208741	Co-expression	Rieger-Chu-2004
NCOA2	CLSTN1	0.0078108776	Co-expression	Rieger-Chu-2004
NCOA2	ACSL4	0.010197352	Co-expression	Rieger-Chu-2004
PQBP1	SYN2	0.013386967	Co-expression	Rieger-Chu-2004
PQBP1	UBXN1	0.008842666	Co-expression	Rieger-Chu-2004
SMARCA4	CLSTN1	0.005838651	Co-expression	Rieger-Chu-2004
SMARCA4	DNM1L	0.011112729	Co-expression	Rieger-Chu-2004
ABI1	DMXL2	0.0090069715	Co-expression	Rieger-Chu-2004
ABI1	SETX	0.009817535	Co-expression	Rieger-Chu-2004
KCND2	WDR7	0.010132497	Co-expression	Rieger-Chu-2004
DLG1	SETX	0.015122668	Co-expression	Rieger-Chu-2004
DLG1	CLSTN1	0.0119713815	Co-expression	Rieger-Chu-2004
NRCAM	ROBO1	0.0114525035	Co-expression	Rieger-Chu-2004
LAMP1	KLC1	0.010224941	Co-expression	Rieger-Chu-2004
LAMP1	BECN1	0.0069411336	Co-expression	Rieger-Chu-2004
LAMP1	ATP6V0D1	0.011451122	Co-expression	Rieger-Chu-2004
BMPR2	NCOA2	0.01233766	Co-expression	Rieger-Chu-2004
MAPK1	BECN1	0.009200597	Co-expression	Rieger-Chu-2004
SGK1	PRKCG	0.015912334	Co-expression	Rieger-Chu-2004
GRIN2A	DNAJC6	0.006805559	Co-expression	Rieger-Chu-2004
GRIN2A	LRP6	0.008629144	Co-expression	Rieger-Chu-2004
GRIN2A	SLC6A1	0.0077815414	Co-expression	Rieger-Chu-2004
PLS3	SYT11	0.020844614	Co-expression	Rieger-Chu-2004
PLS3	HNMT	0.010638835	Co-expression	Rieger-Chu-2004
ALCAM	DST	0.018059768	Co-expression	Rieger-Chu-2004
ALCAM	PDE4B	0.009215735	Co-expression	Rieger-Chu-2004
ENC1	LRP6	0.013845493	Co-expression	Rieger-Chu-2004
ENC1	DOCK4	0.012887963	Co-expression	Rieger-Chu-2004
ADNP	CLSTN1	0.005776904	Co-expression	Rieger-Chu-2004
ADNP	NCOA2	0.006553997	Co-expression	Rieger-Chu-2004
NPTN	DMXL2	0.009342307	Co-expression	Rieger-Chu-2004
NPTN	ABI1	0.00929138	Co-expression	Rieger-Chu-2004
CRH	ATP2B2	0.020371562	Co-expression	Rieger-Chu-2004
GPM6A	MYH10	0.01314396	Co-expression	Rieger-Chu-2004
GPM6A	KIF1B	0.013570678	Co-expression	Rieger-Chu-2004
GPM6A	DOCK4	0.011969594	Co-expression	Rieger-Chu-2004
GPM6A	ROBO1	0.008508487	Co-expression	Rieger-Chu-2004
PFN2	DMXL2	0.014212957	Co-expression	Rieger-Chu-2004
PFN2	NPTN	0.010821774	Co-expression	Rieger-Chu-2004
GABRG2	SRR	0.020624232	Co-expression	Rieger-Chu-2004
GABRG2	NDN	0.014455347	Co-expression	Rieger-Chu-2004
GABRG2	SGK1	0.013322395	Co-expression	Rieger-Chu-2004
HSP90AA1	PURA	0.01650453	Co-expression	Rieger-Chu-2004
ARF4	AP3S1	0.0120884795	Co-expression	Rieger-Chu-2004
ATP2B1	SETX	0.011319956	Co-expression	Rieger-Chu-2004
CLU	PCDH8	0.0051713446	Co-expression	Rieger-Chu-2004
CLU	NEFL	0.0066029048	Co-expression	Rieger-Chu-2004
CLU	GRIN2A	0.004021838	Co-expression	Rieger-Chu-2004
CCK	DNAJC6	0.01764946	Co-expression	Rieger-Chu-2004
CCK	KCNQ3	0.013218394	Co-expression	Rieger-Chu-2004
GNB1	FAM168B	0.016711405	Co-expression	Rieger-Chu-2004
GNB1	ALCAM	0.0113694975	Co-expression	Rieger-Chu-2004
GLRB	SDC2	0.014651506	Co-expression	Rieger-Chu-2004
CAP2	MAPK1	0.01614859	Co-expression	Rieger-Chu-2004
CDC42	BECN1	0.012188314	Co-expression	Rieger-Chu-2004
DLG2	PCLO	0.024786575	Co-expression	Rieger-Chu-2004
MAGI2	ANK2	0.018911695	Co-expression	Rieger-Chu-2004
KIF5B	DNM1L	0.022573845	Co-expression	Rieger-Chu-2004
AMPH	SLC6A1	0.022742383	Co-expression	Rieger-Chu-2004
APC	BECN1	0.012346892	Co-expression	Rieger-Chu-2004
APC	MAPK1	0.017516684	Co-expression	Rieger-Chu-2004
PAK1	MYO5A	0.019823791	Co-expression	Rieger-Chu-2004
PAK1	NPTN	0.013830103	Co-expression	Rieger-Chu-2004
HNRNPK	BPTF	0.003553332	Co-expression	Rieger-Chu-2004
HNRNPK	SCAMP1	0.008374974	Co-expression	Rieger-Chu-2004
HNRNPK	HNRNPR	0.005084999	Co-expression	Rieger-Chu-2004
X	NRP1	0.0124445055	Co-expression	Rieger-Chu-2004
CTNNB1	FXR1	0.020563006	Co-expression	Rieger-Chu-2004
CTNNB1	RDX	0.01409957	Co-expression	Rieger-Chu-2004
SNCA	HNMT	0.0105839465	Co-expression	Rieger-Chu-2004
APP	ATP6V0D1	0.014397437	Co-expression	Rieger-Chu-2004
APP	PLS3	0.02639752	Co-expression	Rieger-Chu-2004
SNAP25	CLSTN1	0.011203079	Co-expression	Rieger-Chu-2004
SYT1	SEZ6L	0.021644931	Co-expression	Rieger-Chu-2004
SYT1	DCLK1	0.015459731	Co-expression	Rieger-Chu-2004
GRIA2	SLC6A1	0.025529208	Co-expression	Rieger-Chu-2004
GRIA2	DSCAM	0.019566441	Co-expression	Rieger-Chu-2004
GRIA2	GABRG2	0.019259598	Co-expression	Rieger-Chu-2004
CAMK2A	OLFM1	0.017024502	Co-expression	Rieger-Chu-2004
CAMK2A	KCNQ3	0.0074398955	Co-expression	Rieger-Chu-2004
CAMK2A	KIF5A	0.013373835	Co-expression	Rieger-Chu-2004
SNAP91	EPHA7	0.0060388027	Co-expression	Rieger-Chu-2004
STXBP1	CLU	0.004251488	Co-expression	Rieger-Chu-2004
GRIN2B	DOCK4	0.020061405	Co-expression	Rieger-Chu-2004
GRIN2B	EPHA7	0.011596079	Co-expression	Rieger-Chu-2004
SCG5	KCNA1	0.017890291	Co-expression	Rieger-Chu-2004
SCG5	CPE	0.01743374	Co-expression	Rieger-Chu-2004
RTN1	DNAJC6	0.012323228	Co-expression	Rieger-Chu-2004
RTN1	SLC12A5	0.022123123	Co-expression	Rieger-Chu-2004
RTN1	PQBP1	0.014586041	Co-expression	Rieger-Chu-2004
RGS7	CDH8	0.009207364	Co-expression	Rieger-Chu-2004
RGS7	NLGN1	0.009688862	Co-expression	Rieger-Chu-2004
RGS7	CADPS	0.0074374233	Co-expression	Rieger-Chu-2004
RGS7	PCDH8	0.007599907	Co-expression	Rieger-Chu-2004
RGS7	EPHA7	0.004954945	Co-expression	Rieger-Chu-2004
RGS7	MPDZ	0.008782218	Co-expression	Rieger-Chu-2004
RGS7	CAMK2A	0.005634004	Co-expression	Rieger-Chu-2004
KIF3C	CACNA1B	0.012446773	Co-expression	Rieger-Chu-2004
APBA2	NDN	0.01558187	Co-expression	Rieger-Chu-2004
APBA2	NELL2	0.017876873	Co-expression	Rieger-Chu-2004
APBA2	SNAP91	0.008573726	Co-expression	Rieger-Chu-2004
KLC1	BASP1	0.014184387	Co-expression	Perou-Botstein-1999
FLRT3	MYO5A	0.013201864	Co-expression	Perou-Botstein-1999
SLC6A1	STX1B	0.018355187	Co-expression	Perou-Botstein-1999
SLC6A1	ACP2	0.011214005	Co-expression	Perou-Botstein-1999
KCNK1	USP9X	0.0073637245	Co-expression	Perou-Botstein-1999
SLC12A5	ACP2	0.008206476	Co-expression	Perou-Botstein-1999
GNAQ	SPOCK1	0.0062024724	Co-expression	Perou-Botstein-1999
NFIB	GNAQ	0.00607331	Co-expression	Perou-Botstein-1999
NRP1	KCNA1	0.011843909	Co-expression	Perou-Botstein-1999
NRP1	PTBP2	0.013811963	Co-expression	Perou-Botstein-1999
FXR1	PTBP2	0.016177708	Co-expression	Perou-Botstein-1999
ALCAM	SDC2	0.010584152	Co-expression	Perou-Botstein-1999
