"Entity.1","Entity.2","source","target"
"GRIN2A","CALML5",90,13
"GRIN2A","RYR1",90,28
"GRIN2A","GRIN1",90,39
"GRIN2A","CALML3",90,41
"GRIN2A","PRKCG",90,89
"NOS3","CALML6",91,0
"NOS3","CALML5",91,13
"NOS3","BDKRB2",91,29
"NOS3","CALML3",91,41
"NOS3","CAMK2B",91,79
"CAMK2A","CALML6",92,0
"CAMK2A","ADCY3",92,1
"CAMK2A","CALML5",92,13
"CAMK2A","CAMK2G",92,135
"CAMK2A","GRM1",92,33
"CAMK2A","GRM5",92,40
"CAMK2A","CALML3",92,41
"CAMK2A","PLCB4",92,46
"CAMK2A","CAMK2D",92,62
"CAMK2A","PLCB1",92,63
"CAMK2A","CAMK2B",92,79
"CAMK2A","PLCB3",92,85
"F2R","GNA14",93,10
"F2R","PLCB1",93,63
"F2R","GNAQ",93,73
"F2R","GNA11",93,77
"F2R","GNA15",93,83
"ERBB2","ERBB4",94,140
"ERBB2","PRKCG",94,89
"PLCG2","PPP3R2",95,150
"PLCG2","ITPR2",95,8
"PLCG2","ITPR3",95,27
"PLCG2","CHP2",95,43
"PLCG2","ITPR1",95,51
"PLCG2","CAMK2D",95,62
"PLCG2","ITPKA",95,65
"PLCG2","ITPKB",95,70
"PLCG2","PPP3CB",95,71
"PLCG2","PPP3R1",95,76
"PLCG2","GNA11",95,77
"PLCG2","ERBB4",95,140
"PLCG2","CAMK2B",95,79
"PLCG2","GNA15",95,83
"PLCG2","PRKCG",95,89
"PLCG2","NOS3",95,91
"PLCG2","CAMK2A",95,92
"PLCG2","PDGFRA",95,171
"PLCG2","ERBB2",95,94
"GNAS","ADCY4",96,167
"GNAS","ADCY2",96,144
"GNAS","ADCY8",96,151
"GNAS","HRH2",96,172
"GNAS","ADCY3",96,1
"GNAS","ADCY1",96,132
"GNAS","HTR5A",96,173
"GNAS","CHRM1",96,20
"GNAS","ADCY7",96,145
"GNAS","ADCY9",96,146
"GNAS","HTR4",96,174
"GNAS","ADRB3",96,147
"GNAS","PTGER1",96,32
"GNAS","HTR7",96,175
"GNAS","GRM1",96,33
"GNAS","ADORA2A",96,176
"GNAS","GRM5",96,40
"GNAS","ADRB1",96,177
"GNAS","HRH1",96,52
"GNAS","CHRM3",96,54
"GNAS","EDNRB",96,55
"GNAS","HTR2C",96,59
"GNAS","ADRA1B",96,64
"GNAS","DRD5",96,178
"GNAS","HTR2B",96,66
"GNAS","EDNRA",96,67
"GNAS","HTR6",96,179
"GNAS","HTR2A",96,72
"GNAS","GNAQ",96,73
"GNAS","LHCGR",96,75
"GNAS","DRD1",96,138
"GNAS","ADORA2B",96,180
"PTK2B","PRKCG",97,89
"PLCG1","GNA14",98,10
"PLCG1","SPHK1",98,170
"PLCG1","GNAQ",98,73
"PLCG1","GNA11",98,77
"PLCG1","ERBB4",98,140
"PLCG1","CAMK4",98,82
"PLCG1","GNA15",98,83
"PLCG1","PRKCG",98,89
"PLCG1","CAMK2A",98,92
"PLCG1","PDGFRA",98,171
"PLCG1","ERBB2",98,94
"PPP3CA","CALML6",99,0
"PPP3CA","CALML5",99,13
"PPP3CA","CALML3",99,41
"PPP3CA","PLCB4",99,46
"PPP3CA","PPP3CC",99,148
"PPP3CA","PLCB1",99,63
"PPP3CA","PPP3CB",99,71
"PPP3CA","PPP3R1",99,76
"PPP3CA","PLCB3",99,85
"PPP3CA","PLCG2",99,95
"PRKCA","CHRM5",100,19
"PRKCA","CHRM1",100,20
"PRKCA","SPHK1",100,170
"PRKCA","CHRM2",100,136
"PRKCA","CHRM3",100,54
"PRKCA","TBXA2R",100,60
"PRKCA","ERBB4",100,140
"PRKCA","CAMK2B",100,79
"PRKCA","NOS3",100,91
"PRKCA","ERBB2",100,94
"PRKCA","PLCG2",100,95
"PRKCA","GNAS",100,96
"PRKCA","PTK2B",100,97
"PRKCA","PLCG1",100,98
"ERBB3","CHRM1",101,20
"ERBB3","PLCB1",101,63
"ERBB3","CAMK2B",101,79
"ERBB3","MYLK",101,81
"ERBB3","PRKCG",101,89
"ERBB3","ERBB2",101,94
"ERBB3","PLCG2",101,95
"ERBB3","PLCG1",101,98
"ERBB3","PRKCA",101,100
"PRKCB","PLCD3",102,161
"PRKCB","ITPR2",102,8
"PRKCB","PLCZ1",102,9
"PRKCB","CHRM5",102,19
"PRKCB","CHRM1",102,20
"PRKCB","SPHK2",102,169
"PRKCB","PLCD4",102,25
"PRKCB","CACNA1A",102,26
"PRKCB","ITPR3",102,27
"PRKCB","SPHK1",102,170
"PRKCB","GRIN1",102,39
"PRKCB","PLCE1",102,44
"PRKCB","PLCB4",102,46
"PRKCB","GRIN2C",102,47
"PRKCB","ITPR1",102,51
"PRKCB","CHRM2",102,136
"PRKCB","CHRM3",102,54
"PRKCB","TBXA2R",102,60
"PRKCB","PLCB1",102,63
"PRKCB","GRIN2D",102,74
"PRKCB","ERBB4",102,140
"PRKCB","CAMK2B",102,79
"PRKCB","PRKACG",102,84
"PRKCB","PLCB3",102,85
"PRKCB","PRKX",102,87
"PRKCB","GRIN2A",102,90
"PRKCB","NOS3",102,91
"PRKCB","ERBB2",102,94
"PRKCB","PLCG2",102,95
"PRKCB","GNAS",102,96
"PRKCB","PTK2B",102,97
"PRKCB","PLCG1",102,98
"PRKCB","ERBB3",102,101
"PRKACB","ADCY4",103,167
"PRKACB","PLN",103,166
"PRKACB","ADCY2",103,144
"PRKACB","ADCY8",103,151
"PRKACB","ADCY3",103,1
"PRKACB","PHKA1",103,7
"PRKACB","PHKB",103,21
"PRKACB","ADCY7",103,145
"PRKACB","ADCY9",103,146
"PRKACB","PHKA2",103,37
"PRKACB","PHKG1",103,38
"PRKACB","PHKG2",103,86
"PRKACB","PRKCG",103,89
"PRKACB","PRKCB",103,102
"PDGFRB","PDGFRA",104,171
"PDGFRB","PLCG1",104,98
"ADRB2","GNAS",105,96
"PRKACA","ADCY4",106,167
"PRKACA","PLN",106,166
"PRKACA","ADCY2",106,144
"PRKACA","ADCY8",106,151
"PRKACA","ADCY3",106,1
"PRKACA","PHKA1",106,7
"PRKACA","GNA14",106,10
"PRKACA","PHKB",106,21
"PRKACA","ADCY7",106,145
"PRKACA","ADCY9",106,146
"PRKACA","PHKA2",106,37
"PRKACA","PHKG1",106,38
"PRKACA","TBXA2R",106,60
"PRKACA","GNAQ",106,73
"PRKACA","GNA11",106,77
"PRKACA","GNA15",106,83
"PRKACA","PHKG2",106,86
"PRKACA","PRKCG",106,89
"PRKACA","NOS3",106,91
"PRKACA","PRKCB",106,102
"EGFR","PLCB1",107,63
"EGFR","EDNRA",107,67
"EGFR","PRKCG",107,89
"EGFR","CAMK2A",107,92
"EGFR","ERBB2",107,94
"EGFR","PLCG2",107,95
"EGFR","PLCG1",107,98
"EGFR","PRKCA",107,100
"EGFR","ERBB3",107,101
"EGFR","PRKCB",107,102
"GNAL","ADCY4",108,167
"GNAL","ADCY2",108,144
"GNAL","ADCY8",108,151
"GNAL","ADCY3",108,1
"GNAL","ADCY1",108,132
"GNAL","HTR5A",108,173
"GNAL","CHRM1",108,20
"GNAL","ADCY7",108,145
"GNAL","ADCY9",108,146
"GNAL","HTR4",108,174
"GNAL","ADRB3",108,147
"GNAL","HTR7",108,175
"GNAL","ADORA2A",108,176
"GNAL","ADRB1",108,177
"GNAL","HRH1",108,52
"GNAL","CHRM3",108,54
"GNAL","HTR2C",108,59
"GNAL","DRD5",108,178
"GNAL","HTR2B",108,66
"GNAL","EDNRA",108,67
"GNAL","HTR6",108,179
"GNAL","HTR2A",108,72
"GNAL","DRD1",108,138
"GNAL","ADORA2B",108,180
"GNAL","ADRB2",108,105
"ADCY5","EDNRA",109,67
"ADCY5","PRKACG",109,84
"ADCY5","PRKX",109,87
"ADCY5","GNAS",109,96
"ADCY5","PRKACB",109,103
"ADCY5","PRKACA",109,106
"ADCY5","GNAL",109,108
"ADCY6","EDNRA",110,67
"ADCY6","PRKACG",110,84
"ADCY6","PRKX",110,87
"ADCY6","GNAS",110,96
"ADCY6","PRKACB",110,103
"ADCY6","PRKACA",110,106
"ADCY6","GNAL",110,108
"TAC1","TACR1",111,15
"TAC1","TACR2",111,181
"CCK","CCKBR",112,165
"CCK","CCKAR",112,68
"CYCS","SLC25A31",113,182
"CYCS","VDAC3",113,183
"CYCS","VDAC1",113,126
"CYCS","VDAC2",113,127
"CYCS","PPID",113,149
"CYCS","SLC25A4",113,137
"CYCS","SLC25A6",113,69
"CYCS","SLC25A5",113,78
"TAC3","TACR3",114,57
"GUCY1A2","NOS2",115,80
"GUCY1A2","NOS1",115,88
"GUCY1A2","NOS3",115,91
"GRIA1","GRIN1",116,39
"GRIA1","GRIN2C",116,47
"GRIA1","CAMK2D",116,62
"GRIA1","GRIN2D",116,74
"GRIA1","CAMK2B",116,79
"GRIA1","PRKACG",116,84
"GRIA1","PRKX",116,87
"GRIA1","GRIN2A",116,90
"GRIA1","CAMK2A",116,92
"GRIA1","PRKACB",116,103
"GRIA1","PRKACA",116,106
"TRPM5","ITPR3",117,27
"GUCY1A3","NOS2",118,80
"GUCY1A3","NOS1",118,88
"GUCY1A3","NOS3",118,91
"ADCY10","GNAS",119,96
"ADCY10","GNAL",119,108
"GUCY1B3","NOS2",120,80
"GUCY1B3","NOS1",120,88
"GUCY1B3","NOS3",120,91
"GRIA2","GRIN1",121,39
"GRIA2","GRIN2C",121,47
"GRIA2","CAMK2D",121,62
"GRIA2","GRIN2D",121,74
"GRIA2","CAMK2B",121,79
"GRIA2","PRKACG",121,84
"GRIA2","PRKX",121,87
"GRIA2","GRIN2A",121,90
"GRIA2","CAMK2A",121,92
"GRIA2","PRKACB",121,103
"GRIA2","PRKACA",121,106
"GNAZ","ADCY4",122,167
"GNAZ","ADCY2",122,144
"GNAZ","ADCY8",122,151
"GNAZ","ADCY3",122,1
"GNAZ","ADCY1",122,132
"GNAZ","HTR5A",122,173
"GNAZ","ADCY7",122,145
"GNAZ","ADCY9",122,146
"GNAZ","BDKRB2",122,29
"GNAZ","BDKRB1",122,45
"GNAZ","CHRM2",122,136
"GNAZ","EDNRB",122,55
"GNAZ","NOS3",122,91
"GNAZ","PLCG1",122,98
"GNAZ","PDGFRB",122,104
"GNAZ","ADCY5",122,109
"GNAZ","ADCY6",122,110
"GNAI3","ADCY4",123,167
"GNAI3","ADCY2",123,144
"GNAI3","ADCY8",123,151
"GNAI3","ADCY3",123,1
"GNAI3","ADCY1",123,132
"GNAI3","HTR5A",123,173
"GNAI3","ADRA1A",123,18
"GNAI3","CHRM5",123,19
"GNAI3","CHRM1",123,20
"GNAI3","ADCY7",123,145
"GNAI3","ADCY9",123,146
"GNAI3","BDKRB2",123,29
"GNAI3","HTR4",123,174
"GNAI3","PTGER1",123,32
"GNAI3","HTR7",123,175
"GNAI3","GRM1",123,33
"GNAI3","ADORA2A",123,176
"GNAI3","GRM5",123,40
"GNAI3","BDKRB1",123,45
"GNAI3","PLCB4",123,46
"GNAI3","CHRM2",123,136
"GNAI3","CHRM3",123,54
"GNAI3","EDNRB",123,55
"GNAI3","HTR2C",123,59
"GNAI3","ADRA1D",123,61
"GNAI3","PLCB1",123,63
"GNAI3","ADRA1B",123,64
"GNAI3","DRD5",123,178
"GNAI3","HTR2B",123,66
"GNAI3","HTR6",123,179
"GNAI3","HTR2A",123,72
"GNAI3","DRD1",123,138
"GNAI3","ADORA2B",123,180
"GNAI3","PLCB3",123,85
"GNAI3","NOS3",123,91
"GNAI3","GNAS",123,96
"GNAI3","PLCG1",123,98
"GNAI3","PDGFRB",123,104
"GNAI3","GNAL",123,108
"GNAI3","ADCY5",123,109
"GNAI3","ADCY6",123,110
"GNAI3","GNAZ",123,122
"GNAI2","ADCY4",124,167
"GNAI2","ADCY2",124,144
"GNAI2","ADCY8",124,151
"GNAI2","ADCY3",124,1
"GNAI2","ADCY1",124,132
"GNAI2","LTB4R2",124,164
"GNAI2","HTR5A",124,173
"GNAI2","ADRA1A",124,18
"GNAI2","CHRM5",124,19
"GNAI2","CHRM1",124,20
"GNAI2","ADCY7",124,145
"GNAI2","ADCY9",124,146
"GNAI2","BDKRB2",124,29
"GNAI2","HTR4",124,174
"GNAI2","PTGER1",124,32
"GNAI2","HTR7",124,175
"GNAI2","GRM1",124,33
"GNAI2","ADORA2A",124,176
"GNAI2","GRM5",124,40
"GNAI2","BDKRB1",124,45
"GNAI2","PLCB4",124,46
"GNAI2","CHRM2",124,136
"GNAI2","CHRM3",124,54
"GNAI2","EDNRB",124,55
"GNAI2","HTR2C",124,59
"GNAI2","ADRA1D",124,61
"GNAI2","PLCB1",124,63
"GNAI2","ADRA1B",124,64
"GNAI2","DRD5",124,178
"GNAI2","HTR2B",124,66
"GNAI2","HTR6",124,179
"GNAI2","HTR2A",124,72
"GNAI2","DRD1",124,138
"GNAI2","ADORA2B",124,180
"GNAI2","PLCB3",124,85
"GNAI2","NOS3",124,91
"GNAI2","GNAS",124,96
"GNAI2","PLCG1",124,98
"GNAI2","PDGFRB",124,104
"GNAI2","GNAL",124,108
"GNAI2","ADCY5",124,109
"GNAI2","ADCY6",124,110
"GNAI2","GNAZ",124,122
"GNAI2","GNAI3",124,123
"GNAQ","ADRA1A",73,18
"GNAQ","CHRM1",73,20
"GNAQ","GRM1",73,33
"GNAQ","PTAFR",73,36
"GNAQ","BDKRB1",73,45
"GNAQ","PLCB1",73,63
"GNAQ","HTR2A",73,72
"PPP3R1","CACNA1C",76,23
"PPP3R1","ITPR1",76,51
"GNA11","ADRA1A",77,18
"GNA11","CHRM1",77,20
"GNA11","GRM1",77,33
"GNA11","BDKRB1",77,45
"GNA11","PLCB1",77,63
"NOS1","PPP3R1",88,76
"GRIN2A","PPP3R1",90,76
"CAMK2A","RYR1",92,28
"CAMK2A","CACNA1B",92,42
"CAMK2A","NOS1",92,88
"CAMK2A","GRIN2A",92,90
"GNAS","ADCY2",96,144
"GNAS","ADCY1",96,132
"GNAS","HTR4",96,174
"GNAS","ADORA2A",96,176
"GNAS","DRD1",96,138
"PLCG1","GRIN2A",98,90
"PRKCA","ADCY2",100,144
"PRKCA","CACNA1C",100,23
"PRKCA","CACNA1B",100,42
"PRKCA","GRIN2A",100,90
"ADRB2","GNAS",105,96
"PRKACA","CACNA1A",106,26
"PRKACA","PLCB1",106,63
"PRKACA","DRD1",106,138
"PRKACA","GRIN2A",106,90
"PRKACA","PLCG1",106,98
"PRKACA","ADRB2",106,105
"CALM1","PDE1C",125,152
"CALM1","PDE1A",125,2
"CALM1","ADCY1",125,132
"CALM1","RYR1",125,28
"CALM1","ATP2B1",125,128
"CALM1","ITPR1",125,51
"CALM1","PDE1B",125,58
"CALM1","PLCB1",125,63
"CALM1","PPP3R1",125,76
"CALM1","MYLK",125,81
"CALM1","CAMK4",125,82
"CALM1","NOS1",125,88
"CALM1","GRIN2A",125,90
"CALM1","CAMK2A",125,92
"ADCY5","GNAS",109,96
"GRIA1","CAMK2A",116,92
"GRIA1","PRKCA",116,100
"GNAZ","ADCY1",122,132
"GNAZ","ADCY5",122,109
"GNAI3","ADCY2",123,144
"GNAI3","PTAFR",123,36
"GNAI3","BDKRB1",123,45
"GNAI3","CHRM2",123,136
"GNAI3","DRD1",123,138
"GNAI3","ADCY5",123,109
"CAMK2B","CAMK2D",79,62
"CAMK2A","CAMK2D",92,62
"CAMK2A","CAMK2B",92,79
"EGFR","CAMK2A",107,92
"CALM1","PDE1A",125,2
"CALM1","ATP2B3",125,184
"CALM1","ATP2B4",125,142
"CALM1","PHKB",125,21
"CALM1","ATP2B1",125,128
"CALM1","ITPR1",125,51
"CALM1","PDE1B",125,58
"CALM1","CAMK2D",125,62
"CALM1","PPP3CB",125,71
"CALM1","CAMK2B",125,79
"CALM1","NOS1",125,88
"CALM1","CAMK2A",125,92
"CALM1","PPP3CA",125,99
"CALM1","PRKCA",125,100
"ITPR3","ATP2A1",27,133
"VDAC1","VDAC3",126,183
"ATP2A2","ITPR3",35,27
"VDAC2","VDAC3",127,183
"VDAC2","VDAC1",127,126
"GNAS","GNAQ",96,73
"GNAS","GNA11",96,77
"PPP3CA","PPP3R1",99,76
"PRKACA","PRKACB",106,103
"GNAI2","GNAI3",124,123
"ADRB2","ATP2B4",105,142
"ADRB2","ATP2A2",105,35
"ADRB2","VDAC2",105,127
"ADRB2","MYLK2",105,56
"ADRB2","SLC25A6",105,69
"ADRB2","SLC25A5",105,78
"CALM1","ADRB2",125,105
"GNAI3","ADRB2",123,105
"CAMK2A","CAMK2G",92,135
"CAMK2A","CAMK2D",92,62
"CAMK2A","CAMK2D",92,62
"CAMK2A","CAMK2B",92,79
"CALM1","CAMK2A",125,92
"PHKG2","PHKA1",86,7
"PHKG2","PHKA2",86,37
"PHKG2","VDAC2",86,127
"PRKACA","PRKACG",106,84
"PRKACA","PRKACB",106,103
"CALML3","ITPR3",41,27
"CALML3","CAMK2G",41,135
"ATP2B1","CALML3",128,41
"PHKG2","PHKA1",86,7
"PHKG2","PHKB",86,21
"PHKG2","PHKA2",86,37
"GNAS","CALML3",96,41
"PRKACB","PRKX",103,87
"PRKACA","PRKACB",106,103
"CALM1","CALML3",125,41
"TOMM40","ATP2B1",129,128
"GNAI2","CALML3",124,41
"CAMK2D","RYR2",62,6
"CAMK2D","CAMK2G",62,135
"CAMK2B","CAMK2D",79,62
"PLCB3","GNAQ",85,73
"GRIN2A","NOS1",90,88
"CAMK2A","CAMK2D",92,62
"PPP3CA","PPP3R1",99,76
"PDGFRB","PLCG1",104,98
"ADRB2","GNAS",105,96
"CALM1","CACNA1D",125,4
"CALM1","ATP2B4",125,142
"CALM1","CACNA1C",125,23
"CALM1","CACNA1A",125,26
"CALM1","CAMK2G",125,135
"CALM1","GRM5",125,40
"CALM1","CACNA1B",125,42
"CALM1","CAMK2D",125,62
"CALM1","CAMK2B",125,79
"CALM1","CAMK4",125,82
"CALM1","CAMK2A",125,92
"GNAI2","ADCY2",124,144
"ERBB3","SLC25A6",101,69
"ERBB3","SLC25A5",101,78
"EGFR","ATP2B4",107,142
"EGFR","ATP2A2",107,35
"EGFR","ERBB2",107,94
"EGFR","ERBB3",107,101
"EGFR","PDGFRA",107,171
"EGFR","PLCG2",107,95
"EGFR","PRKCA",107,100
"EGFR","CALM1",107,125
"EGFR","PDGFRA",107,171
"EGFR","PLCG2",107,95
"EGFR","PRKCA",107,100
"EGFR","CALM1",107,125
"NOS2","ATP2A2",80,35
"NOS2","SLC25A5",80,78
"PPP3CA","PPP3R1",99,76
"CALM1","CACNA1A",125,26
"PLCG1","RYR1",98,28
"CAMK2B","PHKB",79,21
"PPP3CA","PPP3R1",99,76
"PLCG2","ERBB2",95,94
"PLCG1","ERBB2",98,94
"ERBB3","PLCG1",101,98
"EGFR","PLCG2",107,95
"P2RX3","P2RX2",130,153
"P2RX1","P2RX2",131,153
"ADCY1","ADCY2",132,144
"RYR2","RYR3",6,3
"ATP2A1","PLN",133,166
"TRPC1","ITPR2",134,8
"CACNA1C","RYR2",23,6
"ITPR3","TRPC1",27,134
"RYR1","CACNA1S",28,5
"RYR1","RYR2",28,6
"CAMK2G","ADCY3",135,1
"CAMK2G","RYR1",135,28
"PTGER1","PTGER3",32,163
"PTGER1","PTGFR",32,14
"ATP2A2","PLN",35,166
"AGTR1","BDKRB2",48,29
"ITPR1","RYR2",51,6
"ITPR1","ITPR3",51,27
"ITPR1","GRM1",51,33
"CHRM2","GNA14",136,10
"ADRA1D","ADRA1A",61,18
"ADRA1B","ADRA1A",64,18
"SLC25A4","PPID",137,149
"PPP3CB","SLC8A3",71,185
"PPP3CB","SLC8A2",71,141
"PPP3CB","SLC8A1",71,186
"GNAQ","PLCB2",73,31
"GNAQ","BDKRB1",73,45
"GNAQ","HTR2C",73,59
"GNAQ","TBXA2R",73,60
"GNAQ","PLCB1",73,63
"GNAQ","ADRA1B",73,64
"GNAQ","HTR2B",73,66
"GNAQ","HTR6",73,179
"GNAQ","HTR2A",73,72
"GRIN2D","GRIN1",74,39
"DRD1","GRIN1",138,39
"GNA11","BDKRB2",77,29
"GNA11","CHRM2",77,136
"GNA11","EDNRB",77,55
"GNA11","TBXA2R",77,60
"GNA11","ADRA1B",77,64
"GNA11","HTR2B",77,66
"GNA11","EDNRA",77,67
"GNA11","HTR2A",77,72
"CAMK2B","CAMK2D",79,62
"CAMK2B","ITPKA",79,65
"MYLK","CAMK2G",81,135
"GNA15","CHRM2",83,136
"PLCB3","CAMK2G",85,135
"PLCB3","CAMK2B",85,79
"PHKG2","PHKG1",86,38
"NOS1","ADRA1A",88,18
"NOS1","BDKRB2",88,29
"NOS1","ADRB1",88,177
"NOS1","ADRA1D",88,61
"NOS1","ADRA1B",88,64
"NOS1","CAMK4",88,82
"PRKCG","GRIN1",89,39
"PRKCG","GRM5",89,40
"PRKCG","GRIN2D",89,74
"GRIN2A","GRIN1",90,39
"GRIN2A","CAMK2B",90,79
"NOS3","BDKRB2",91,29
"NOS3","AGTR1",91,48
"NOS3","EDNRB",91,55
"CAMK2A","ATP2A2",92,35
"CAMK2A","GRIN1",92,39
"CAMK2A","ITPKA",92,65
"CAMK2A","NOS1",92,88
"CAMK2A","GRIN2A",92,90
"F2R","GNA15",93,83
"ERBB2","ERBB4",94,140
"GNAS","ADCY2",96,144
"GNAS","ADRB3",96,147
"GNAS","HTR6",96,179
"GNAS","LHCGR",96,75
"PTK2B","GRIN2A",97,90
"PTK2B","ERBB2",97,94
"PLCG1","GRIN1",98,39
"PLCG1","AGTR1",98,48
"PLCG1","GRIN2A",98,90
"PLCG1","PDGFRA",98,171
"PLCG1","ERBB2",98,94
"PPP3CA","PPP3R1",99,76
"PRKCA","ATP2B2",100,143
"PRKCA","GRM1",100,33
"PRKCA","GRM5",100,40
"PRKCA","ATP2B1",100,128
"PRKCA","AVPR1A",100,50
"PRKCA","PLCB1",100,63
"PRKCA","ADRA1B",100,64
"PRKCA","ITPKA",100,65
"PRKCA","ITPKB",100,70
"PRKCA","MYLK",100,81
"PRKCA","GNA15",100,83
"PRKCA","NOS1",100,88
"PRKCA","GRIN2A",100,90
"ERBB3","ERBB4",101,140
"ERBB3","ERBB2",101,94
"ERBB3","PTK2B",101,97
"PRKCB","GRIN1",102,39
"PRKCB","GRM5",102,40
"PRKCB","GRIN2D",102,74
"PDGFRB","PDGFRA",104,171
"PDGFRB","PLCG1",104,98
"PRKACA","PLN",106,166
"PRKACA","RYR2",106,6
"PRKACA","PHKA1",106,7
"PRKACA","ITPR2",106,8
"PRKACA","CACNA1C",106,23
"PRKACA","RYR1",106,28
"PRKACA","ATP2B1",106,128
"PRKACA","ITPR1",106,51
"PRKACA","ITPKA",106,65
"PRKACA","ITPKB",106,70
"PRKACA","NOS1",106,88
"CALM1","ADCY8",125,151
"CALM1","PDE1A",125,2
"CALM1","RYR1",125,28
"CALM1","CAMK2G",125,135
"CALM1","PLCD1",125,168
"CALM1","PHKG1",125,38
"CALM1","GRIN1",125,39
"CALM1","GRM5",125,40
"CALM1","ATP2B1",125,128
"CALM1","HTR2C",125,59
"CALM1","ITPKA",125,65
"CALM1","ITPKB",125,70
"CALM1","MYLK",125,81
"CALM1","PLCB3",125,85
"EGFR","CAMK2G",107,135
"EGFR","AGTR1",107,48
"EGFR","ERBB4",107,140
"EGFR","CAMK2A",107,92
"EGFR","ERBB2",107,94
"EGFR","PTK2B",107,97
"EGFR","PLCG1",107,98
"EGFR","PRKCA",107,100
"EGFR","ERBB3",107,101
"EGFR","PDGFRB",107,104
"EGFR","PRKACA",107,106
"EGFR","CALM1",107,125
"ADCY5","ADCY2",109,144
"ADCY5","GNAS",109,96
"ADCY5","PRKCA",109,100
"ADCY5","PRKACA",109,106
"ADCY6","GNAS",110,96
"TAC1","TACR1",111,15
"TAC1","TACR3",111,57
"TAC1","TACR2",111,181
"CCK","CCKBR",112,165
"CYCS","VDAC2",113,127
"TAC3","TACR1",114,15
"TAC3","TACR3",114,57
"TAC3","TACR2",114,181
"GRIA1","TRPC1",116,134
"GRIA1","CAMK2G",116,135
"GRIA1","PRKCA",116,100
"GRIA1","PRKACA",116,106
"GUCY1B3","GUCY1A2",120,115
"GRIA2","PRKCA",121,100
"GNAZ","DRD5",122,178
"GNAI2","ADCY1",124,132
"GNAI2","CHRM1",124,20
"GNAI2","EDNRA",124,67
"GNAI2","LHCGR",124,75
"GNAI2","F2R",124,93
"GNAI2","EGFR",124,107
"P2RX3","P2RX2",130,153
"P2RX1","P2RX2",131,153
"CYSLTR1","CYSLTR2",139,162
"ADCY1","ADCY2",132,144
"RYR2","RYR3",6,3
"ATP2A1","PLN",133,166
"TRPC1","ITPR2",134,8
"CACNA1C","RYR2",23,6
"ITPR3","TRPC1",27,134
"RYR1","CACNA1S",28,5
"RYR1","RYR2",28,6
"CAMK2G","ADCY3",135,1
"CAMK2G","RYR1",135,28
"PTGER1","PTGER3",32,163
"PTGER1","PTGFR",32,14
"GRM1","TRPC1",33,134
"ATP2A2","PLN",35,166
"GRIN1","CAMK2G",39,135
"GRM5","ADORA2A",40,176
"PLCB4","GRIN1",46,39
"AGTR1","BDKRB2",48,29
"ITPR1","RYR2",51,6
"ITPR1","TRPC1",51,134
"ITPR1","ITPR3",51,27
"ITPR1","GRM1",51,33
"CHRM2","GNA14",136,10
"TBXA2R","PLCB2",60,31
"ADRA1D","ADRA1A",61,18
"CAMK2D","RYR2",62,6
"CAMK2D","CAMK2G",62,135
"ADRA1B","ADRA1A",64,18
"SLC25A4","PPID",137,149
"HTR2B","AGTR1",66,48
"SLC25A6","VDAC1",69,126
"PPP3CB","SLC8A3",71,185
"PPP3CB","SLC8A2",71,141
"PPP3CB","SLC8A1",71,186
"PPP3CB","CACNA1H",71,22
"GNAQ","PLCB2",73,31
"GNAQ","BDKRB1",73,45
"GNAQ","AGTR1",73,48
"GNAQ","HTR2C",73,59
"GNAQ","TBXA2R",73,60
"GNAQ","PLCB1",73,63
"GNAQ","ADRA1B",73,64
"GNAQ","HTR2B",73,66
"GNAQ","HTR6",73,179
"GNAQ","HTR2A",73,72
"GRIN2D","GRIN1",74,39
"DRD1","GRIN1",138,39
"GNA11","BDKRB2",77,29
"GNA11","CHRM2",77,136
"GNA11","EDNRB",77,55
"GNA11","TBXA2R",77,60
"GNA11","PLCB1",77,63
"GNA11","ADRA1B",77,64
"GNA11","HTR2B",77,66
"GNA11","EDNRA",77,67
"GNA11","HTR2A",77,72
"ERBB4","GRIN1",140,39
"CAMK2B","CAMK2D",79,62
"CAMK2B","ITPKA",79,65
"MYLK","CAMK2G",81,135
"GNA15","CHRM2",83,136
"PRKACG","RYR2",84,6
"PLCB3","CAMK2G",85,135
"PLCB3","GNAQ",85,73
"PLCB3","CAMK2B",85,79
"PHKG2","PHKG1",86,38
"NOS1","ATP2B4",88,142
"NOS1","ADRA1A",88,18
"NOS1","BDKRB2",88,29
"NOS1","ADRB3",88,147
"NOS1","ADRB1",88,177
"NOS1","ADRA1D",88,61
"NOS1","ADRA1B",88,64
"NOS1","HTR2B",88,66
"NOS1","CAMK4",88,82
"PRKCG","GRIN1",89,39
