Gene 1	Gene 2	Weight	Network group	Network
IKBKG	PRKACA	0.0141508	Co-expression	Wu-Garvey-2007
LYN	PF4	0.018301822	Co-expression	Wu-Garvey-2007
LYN	CCL5	0.023175558	Co-expression	Wu-Garvey-2007
LYN	CXCR1	0.012642562	Co-expression	Wu-Garvey-2007
LYN	CXCR2	0.023014106	Co-expression	Wu-Garvey-2007
LYN	CCR7	0.007092547	Co-expression	Wu-Garvey-2007
LYN	CXCR4	0.016604874	Co-expression	Wu-Garvey-2007
AKT1	SHC1	0.022673594	Co-expression	Wu-Garvey-2007
MAPK1	CCL7	0.008115868	Co-expression	Wu-Garvey-2007
MAPK1	PAK1	0.024184426	Co-expression	Wu-Garvey-2007
RHOA	SHC1	0.013960018	Co-expression	Wu-Garvey-2007
ARRB2	CXCR4	0.013831811	Co-expression	Wu-Garvey-2007
ARRB2	LYN	0.020398166	Co-expression	Wu-Garvey-2007
RGS6	ADRBK1	0.0075402195	Co-expression	Wu-Garvey-2007
ACKR1	JAK3	0.01512344	Co-expression	Wu-Garvey-2007
ACKR1	ADRBK1	0.0041705994	Co-expression	Wu-Garvey-2007
ACKR1	CSK	0.0058822357	Co-expression	Wu-Garvey-2007
CCRL2	ADCY2	0.016490618	Co-expression	Wu-Garvey-2007
CCRL2	FGR	0.008897162	Co-expression	Wu-Garvey-2007
CCRL2	ACKR1	0.008262082	Co-expression	Wu-Garvey-2007
STAT6	FGR	0.017024856	Co-expression	Wu-Garvey-2007
GNAT2	CXCL6	0.011628898	Co-expression	Wu-Garvey-2007
GNAT2	AKT3	0.024448121	Co-expression	Wu-Garvey-2007
RGS9	XCL2	0.015976207	Co-expression	Wu-Garvey-2007
XCL1	XCL2	0.06717746	Co-expression	Mallon-McKay-2013
XCL1	PF4V1	0.017174281	Co-expression	Mallon-McKay-2013
CCL13	CCL23	0.019398367	Co-expression	Mallon-McKay-2013
PPBP	XCL2	0.013150838	Co-expression	Mallon-McKay-2013
PPBP	PF4V1	0.0150030805	Co-expression	Mallon-McKay-2013
PPBP	XCL1	0.016215432	Co-expression	Mallon-McKay-2013
CCL20	CCL28	0.0069715385	Co-expression	Mallon-McKay-2013
CXCL10	CXCL11	0.010666513	Co-expression	Mallon-McKay-2013
CXCL10	CCL17	0.011500685	Co-expression	Mallon-McKay-2013
CXCL10	CCL13	0.013925427	Co-expression	Mallon-McKay-2013
GNGT2	PF4V1	0.009703112	Co-expression	Mallon-McKay-2013
CXCL13	PF4V1	0.014203583	Co-expression	Mallon-McKay-2013
CXCL13	XCL1	0.014271116	Co-expression	Mallon-McKay-2013
CXCL13	PPBP	0.01266703	Co-expression	Mallon-McKay-2013
CXCL13	GNGT2	0.008291075	Co-expression	Mallon-McKay-2013
PF4	PF4V1	0.022567963	Co-expression	Mallon-McKay-2013
PF4	PPBP	0.020513153	Co-expression	Mallon-McKay-2013
PF4	GNGT2	0.011997589	Co-expression	Mallon-McKay-2013
PF4	CXCL13	0.015979648	Co-expression	Mallon-McKay-2013
CXCL2	CCL16	0.014069359	Co-expression	Mallon-McKay-2013
CXCL6	PF4V1	0.016535461	Co-expression	Mallon-McKay-2013
CXCL6	PPBP	0.014108699	Co-expression	Mallon-McKay-2013
CXCL6	GNGT2	0.009985127	Co-expression	Mallon-McKay-2013
CXCL6	CXCL13	0.014146878	Co-expression	Mallon-McKay-2013
CXCL6	PF4	0.020657465	Co-expression	Mallon-McKay-2013
ADCY1	CCL1	0.014866982	Co-expression	Mallon-McKay-2013
CCL18	CXCL11	0.010905233	Co-expression	Mallon-McKay-2013
CCL18	CCL13	0.012813188	Co-expression	Mallon-McKay-2013
CCL18	CXCL10	0.008776023	Co-expression	Mallon-McKay-2013
CXCL9	CXCL11	0.009679692	Co-expression	Mallon-McKay-2013
CXCL9	CCL13	0.011595895	Co-expression	Mallon-McKay-2013
CXCL9	CXCL10	0.007943284	Co-expression	Mallon-McKay-2013
CXCL9	CCL18	0.008483345	Co-expression	Mallon-McKay-2013
CCL19	CCL17	0.01783854	Co-expression	Mallon-McKay-2013
CCL19	CCL25	0.019070866	Co-expression	Mallon-McKay-2013
XCR1	CCL15	0.010314975	Co-expression	Mallon-McKay-2013
GNG3	ADCY2	0.011575057	Co-expression	Mallon-McKay-2013
CCL11	CCL7	0.017725479	Co-expression	Mallon-McKay-2013
CXCL1	CCL21	0.01686304	Co-expression	Mallon-McKay-2013
CCL2	CX3CL1	0.025720194	Co-expression	Mallon-McKay-2013
CCL4	CCL3	0.020389924	Co-expression	Mallon-McKay-2013
IL8	CCL28	0.016242567	Co-expression	Mallon-McKay-2013
IL8	CCL20	0.00875398	Co-expression	Mallon-McKay-2013
CCR3	CCL1	0.016952014	Co-expression	Mallon-McKay-2013
CCL5	CCL23	0.012906254	Co-expression	Mallon-McKay-2013
CCL5	CCL4	0.011419677	Co-expression	Mallon-McKay-2013
CCL5	CXCR3	0.014845943	Co-expression	Mallon-McKay-2013
GNG11	ADCY4	0.011597651	Co-expression	Mallon-McKay-2013
CCR4	CCL22	0.029390246	Co-expression	Mallon-McKay-2013
CXCR5	CXCL13	0.014299558	Co-expression	Mallon-McKay-2013
CXCR5	CXCR1	0.014964494	Co-expression	Mallon-McKay-2013
CCR6	PF4V1	0.018004578	Co-expression	Mallon-McKay-2013
CCR6	PPBP	0.016855372	Co-expression	Mallon-McKay-2013
CCR6	CXCL13	0.016504306	Co-expression	Mallon-McKay-2013
CCR7	GNG12	0.014396278	Co-expression	Mallon-McKay-2013
CCR1	CCR2	0.016091194	Co-expression	Mallon-McKay-2013
CCR9	CCL25	0.016737191	Co-expression	Mallon-McKay-2013
CCR9	CCL19	0.015037012	Co-expression	Mallon-McKay-2013
PIK3R5	CXCR1	0.013607308	Co-expression	Mallon-McKay-2013
CCR5	CCL23	0.009501222	Co-expression	Mallon-McKay-2013
CCR5	CCL3	0.009120383	Co-expression	Mallon-McKay-2013
CCR5	CCL13	0.009553389	Co-expression	Mallon-McKay-2013
CCR5	CCL4	0.008643096	Co-expression	Mallon-McKay-2013
CCR5	CXCR3	0.011479275	Co-expression	Mallon-McKay-2013
CCR5	CCL5	0.0072379387	Co-expression	Mallon-McKay-2013
CCR5	CCR1	0.01016975	Co-expression	Mallon-McKay-2013
CCR5	PIK3R5	0.008930508	Co-expression	Mallon-McKay-2013
CXCR4	GNGT2	0.011830902	Co-expression	Mallon-McKay-2013
PLCB2	CCL18	0.0132468715	Co-expression	Mallon-McKay-2013
PLCB2	CXCL9	0.012018241	Co-expression	Mallon-McKay-2013
PLCB1	CX3CR1	0.0089127235	Co-expression	Mallon-McKay-2013
GNB3	PIK3R2	0.010226687	Co-expression	Mallon-McKay-2013
RASGRP2	GNGT2	0.009198607	Co-expression	Mallon-McKay-2013
SOS2	AKT3	0.009841689	Co-expression	Mallon-McKay-2013
DOCK2	CCR2	0.016003827	Co-expression	Mallon-McKay-2013
PIK3CD	CXCR1	0.011812734	Co-expression	Mallon-McKay-2013
PIK3CD	PIK3R5	0.020907035	Co-expression	Mallon-McKay-2013
PIK3CD	RASGRP2	0.01469455	Co-expression	Mallon-McKay-2013
PIK3CD	DOCK2	0.019728234	Co-expression	Mallon-McKay-2013
TIAM1	XCR1	0.006016682	Co-expression	Mallon-McKay-2013
JAK3	GNG13	0.012817528	Co-expression	Mallon-McKay-2013
JAK3	CXCR1	0.015192966	Co-expression	Mallon-McKay-2013
NCF1	XCL1	0.009690446	Co-expression	Mallon-McKay-2013
NCF1	CCL3	0.009782581	Co-expression	Mallon-McKay-2013
NCF1	PPBP	0.008437656	Co-expression	Mallon-McKay-2013
NCF1	GNGT2	0.0058995564	Co-expression	Mallon-McKay-2013
NCF1	CCL4	0.008487408	Co-expression	Mallon-McKay-2013
NCF1	CXCR6	0.009117337	Co-expression	Mallon-McKay-2013
NCF1	CXCR1	0.0064474647	Co-expression	Mallon-McKay-2013
NCF1	CXCR2	0.010250723	Co-expression	Mallon-McKay-2013
NCF1	PREX1	0.009980018	Co-expression	Mallon-McKay-2013
NCF1	RASGRP2	0.0081076445	Co-expression	Mallon-McKay-2013
ITK	CCL17	0.012469156	Co-expression	Mallon-McKay-2013
ITK	CCL25	0.012431792	Co-expression	Mallon-McKay-2013
ITK	CCL19	0.011887016	Co-expression	Mallon-McKay-2013
ITK	CCR9	0.011075882	Co-expression	Mallon-McKay-2013
SOS1	STAT2	0.010221353	Co-expression	Mallon-McKay-2013
PRKACB	GNG3	0.012888692	Co-expression	Mallon-McKay-2013
FGR	CCL23	0.0154485945	Co-expression	Mallon-McKay-2013
FGR	CXCR2	0.01686101	Co-expression	Mallon-McKay-2013
FGR	CCR5	0.008342457	Co-expression	Mallon-McKay-2013
ADRBK1	PIK3CD	0.014492351	Co-expression	Mallon-McKay-2013
PRKCB	CCR2	0.015354187	Co-expression	Mallon-McKay-2013
WASL	BRAF	0.012536318	Co-expression	Mallon-McKay-2013
HCK	XCL1	0.010097911	Co-expression	Mallon-McKay-2013
HCK	PPBP	0.009013248	Co-expression	Mallon-McKay-2013
HCK	GNGT2	0.00636026	Co-expression	Mallon-McKay-2013
HCK	PF4	0.010736658	Co-expression	Mallon-McKay-2013
HCK	CXCR6	0.009963001	Co-expression	Mallon-McKay-2013
HCK	CXCR1	0.0067400853	Co-expression	Mallon-McKay-2013
HCK	CXCR2	0.010431254	Co-expression	Mallon-McKay-2013
HCK	PREX1	0.010487267	Co-expression	Mallon-McKay-2013
HCK	RASGRP2	0.0083769215	Co-expression	Mallon-McKay-2013
HCK	NCF1	0.0057785194	Co-expression	Mallon-McKay-2013
HCK	FGR	0.008787852	Co-expression	Mallon-McKay-2013
RAC2	CXCR4	0.024111062	Co-expression	Mallon-McKay-2013
RAC2	ITK	0.013925518	Co-expression	Mallon-McKay-2013
PXN	PIK3R2	0.0136207165	Co-expression	Mallon-McKay-2013
WAS	CCL15	0.009703359	Co-expression	Mallon-McKay-2013
WAS	XCR1	0.004319688	Co-expression	Mallon-McKay-2013
WAS	PIK3R5	0.008707287	Co-expression	Mallon-McKay-2013
WAS	JAK3	0.010976913	Co-expression	Mallon-McKay-2013
WAS	ELMO1	0.008490024	Co-expression	Mallon-McKay-2013
PRKACA	GNG13	0.011064475	Co-expression	Mallon-McKay-2013
JAK2	SOS2	0.005342653	Co-expression	Mallon-McKay-2013
GNAI2	CXCL11	0.01988992	Co-expression	Mallon-McKay-2013
CHUK	PIK3CB	0.012125819	Co-expression	Mallon-McKay-2013
NRAS	GNAI3	0.0063951905	Co-expression	Mallon-McKay-2013
VAV1	CCR2	0.009852581	Co-expression	Mallon-McKay-2013
VAV1	DOCK2	0.012666208	Co-expression	Mallon-McKay-2013
VAV1	ITK	0.008010711	Co-expression	Mallon-McKay-2013
VAV1	PRKCB	0.013123577	Co-expression	Mallon-McKay-2013
VAV1	RAC2	0.013299651	Co-expression	Mallon-McKay-2013
MAP2K1	PIK3CB	0.016911691	Co-expression	Mallon-McKay-2013
CSK	CCR2	0.010675895	Co-expression	Mallon-McKay-2013
CSK	ADCY7	0.015330504	Co-expression	Mallon-McKay-2013
CSK	DOCK2	0.013834219	Co-expression	Mallon-McKay-2013
CSK	PIK3CD	0.013075355	Co-expression	Mallon-McKay-2013
CSK	ADRBK1	0.009858354	Co-expression	Mallon-McKay-2013
CSK	VAV1	0.008374682	Co-expression	Mallon-McKay-2013
RAF1	AKT2	0.012888131	Co-expression	Mallon-McKay-2013
PAK1	PRKX	0.0117614735	Co-expression	Mallon-McKay-2013
PIK3R1	GRK5	0.0109942015	Co-expression	Mallon-McKay-2013
MAPK3	ADCY3	0.014390986	Co-expression	Mallon-McKay-2013
MAPK3	GNB2	0.008733124	Co-expression	Mallon-McKay-2013
STAT3	ADRBK1	0.0137717705	Co-expression	Mallon-McKay-2013
CRK	AKT2	0.009134475	Co-expression	Mallon-McKay-2013
CRK	VAV2	0.009329586	Co-expression	Mallon-McKay-2013
CRK	PIK3CA	0.004339328	Co-expression	Mallon-McKay-2013
GRB2	PIK3CB	0.015044909	Co-expression	Mallon-McKay-2013
GRB2	CHUK	0.010163485	Co-expression	Mallon-McKay-2013
NFKBIA	CCL5	0.009476006	Co-expression	Mallon-McKay-2013
NFKBIA	CCR5	0.0068509467	Co-expression	Mallon-McKay-2013
NFKBIA	STAT3	0.013841597	Co-expression	Mallon-McKay-2013
IKBKG	ROCK2	0.009026244	Co-expression	Mallon-McKay-2013
IKBKG	ADRBK1	0.00591974	Co-expression	Mallon-McKay-2013
IKBKG	CSK	0.006139979	Co-expression	Mallon-McKay-2013
LYN	GNG12	0.012972271	Co-expression	Mallon-McKay-2013
LYN	CCR7	0.024878826	Co-expression	Mallon-McKay-2013
RELA	CCR10	0.01625368	Co-expression	Mallon-McKay-2013
HRAS	GSK3A	0.014236416	Co-expression	Mallon-McKay-2013
GSK3B	BRAF	0.008707022	Co-expression	Mallon-McKay-2013
GSK3B	WASL	0.016070586	Co-expression	Mallon-McKay-2013
AKT1	PIK3R2	0.0054815165	Co-expression	Mallon-McKay-2013
RAC1	MAP2K1	0.021572316	Co-expression	Mallon-McKay-2013
CDC42	GNG10	0.018673046	Co-expression	Mallon-McKay-2013
CDC42	RAP1B	0.010071435	Co-expression	Mallon-McKay-2013
RHOA	RAF1	0.008895627	Co-expression	Mallon-McKay-2013
GNB1	RAF1	0.014093549	Co-expression	Mallon-McKay-2013
GNB1	CRK	0.009776046	Co-expression	Mallon-McKay-2013
NFKB1	JAK2	0.005648117	Co-expression	Mallon-McKay-2013
PIK3R6	PIK3R5	0.009226777	Co-expression	Mallon-McKay-2013
PIK3R6	JAK3	0.01058072	Co-expression	Mallon-McKay-2013
PIK3R6	WAS	0.004631634	Co-expression	Mallon-McKay-2013
ADCY10	GRK4	0.0068091364	Co-expression	Mallon-McKay-2013
GUCY1A2	ADCY4	0.013094624	Co-expression	Mallon-McKay-2013
GUCY1A3	GRK5	0.011034455	Co-expression	Mallon-McKay-2013
RGS7	GNG3	0.008380585	Co-expression	Mallon-McKay-2013
RGS7	PRKACB	0.014355068	Co-expression	Mallon-McKay-2013
ACKR1	CCL21	0.013477109	Co-expression	Mallon-McKay-2013
CCRL2	CCL23	0.01667875	Co-expression	Mallon-McKay-2013
CCRL2	CXCL9	0.009996671	Co-expression	Mallon-McKay-2013
CCRL2	CCL5	0.012324333	Co-expression	Mallon-McKay-2013
CCRL2	CCR5	0.008743775	Co-expression	Mallon-McKay-2013
CCRL2	FGR	0.014620134	Co-expression	Mallon-McKay-2013
STAT6	JAK2	0.011441065	Co-expression	Mallon-McKay-2013
STAT6	NFKB1	0.011190659	Co-expression	Mallon-McKay-2013
CCL13	CCL3	0.007727253	Co-expression	Perou-Botstein-2000
CCL7	CCL13	0.015188932	Co-expression	Perou-Botstein-2000
CCL18	CCL3	0.01097987	Co-expression	Perou-Botstein-2000
CCL11	CCL3	0.010448295	Co-expression	Perou-Botstein-2000
CCL11	CCL13	0.015807029	Co-expression	Perou-Botstein-2000
CXCL1	CXCL2	0.031291384	Co-expression	Perou-Botstein-2000
CCL2	CCL3	0.007447901	Co-expression	Perou-Botstein-2000
CCL2	CCL13	0.010432574	Co-expression	Perou-Botstein-2000
CCL2	CCL11	0.015680203	Co-expression	Perou-Botstein-2000
CXCL12	CCL14	0.010606925	Co-expression	Perou-Botstein-2000
CXCL12	CXCL14	0.013564545	Co-expression	Perou-Botstein-2000
CCL4	CCL3	0.010834457	Co-expression	Perou-Botstein-2000
CCL4	CXCL9	0.018903213	Co-expression	Perou-Botstein-2000
IL8	CCL3	0.0071882005	Co-expression	Perou-Botstein-2000
IL8	CCL13	0.0081589	Co-expression	Perou-Botstein-2000
IL8	CCL18	0.008955463	Co-expression	Perou-Botstein-2000
IL8	CCL11	0.010800083	Co-expression	Perou-Botstein-2000
IL8	CCL2	0.0075507327	Co-expression	Perou-Botstein-2000
ADCY7	CCL13	0.010408456	Co-expression	Perou-Botstein-2000
CCL5	CCL3	0.00897193	Co-expression	Perou-Botstein-2000
CCL5	CCL13	0.011364009	Co-expression	Perou-Botstein-2000
CCL5	CXCL9	0.01433138	Co-expression	Perou-Botstein-2000
CCL5	CCL11	0.014582336	Co-expression	Perou-Botstein-2000
CCL5	CCL2	0.010490004	Co-expression	Perou-Botstein-2000
CCL5	CCL4	0.014555296	Co-expression	Perou-Botstein-2000
CXCR6	CCL18	0.0150773255	Co-expression	Perou-Botstein-2000
CXCR6	CXCL9	0.014995391	Co-expression	Perou-Botstein-2000
CCR6	CCL13	0.00752518	Co-expression	Perou-Botstein-2000
CCR1	CCL13	0.008167842	Co-expression	Perou-Botstein-2000
CCR1	ADCY7	0.011704738	Co-expression	Perou-Botstein-2000
TIAM2	CCR6	0.013452109	Co-expression	Perou-Botstein-2000
SHC3	PPBP	0.009228442	Co-expression	Perou-Botstein-2000
CXCR4	CCL11	0.013639159	Co-expression	Perou-Botstein-2000
CXCR4	ADCY7	0.011419324	Co-expression	Perou-Botstein-2000
CXCR4	CX3CR1	0.012299987	Co-expression	Perou-Botstein-2000
PLCB2	CCL3	0.006890495	Co-expression	Perou-Botstein-2000
PLCB2	CCL18	0.010047092	Co-expression	Perou-Botstein-2000
PLCB2	CCL2	0.007808083	Co-expression	Perou-Botstein-2000
SOS2	CCL11	0.018949648	Co-expression	Perou-Botstein-2000
DOCK2	ADCY7	0.011502072	Co-expression	Perou-Botstein-2000
DOCK2	CCR1	0.0076722056	Co-expression	Perou-Botstein-2000
ELMO1	CCR1	0.010892414	Co-expression	Perou-Botstein-2000
ELMO1	CXCR4	0.013651371	Co-expression	Perou-Botstein-2000
ELMO1	DOCK2	0.013441643	Co-expression	Perou-Botstein-2000
PIK3CG	CXCR4	0.012718774	Co-expression	Perou-Botstein-2000
PIK3CG	DOCK2	0.0097406125	Co-expression	Perou-Botstein-2000
PIK3CG	ELMO1	0.021751715	Co-expression	Perou-Botstein-2000
GNB2	GRK6	0.017654296	Co-expression	Perou-Botstein-2000
FGR	CCL13	0.00962842	Co-expression	Perou-Botstein-2000
FGR	CCL2	0.009743771	Co-expression	Perou-Botstein-2000
FGR	CCR1	0.008056254	Co-expression	Perou-Botstein-2000
FGR	PLCB2	0.008716741	Co-expression	Perou-Botstein-2000
FGR	DOCK2	0.009484414	Co-expression	Perou-Botstein-2000
FGR	ELMO1	0.013949798	Co-expression	Perou-Botstein-2000
ADRBK1	PF4	0.017437646	Co-expression	Perou-Botstein-2000
PTK2B	CCR1	0.007638467	Co-expression	Perou-Botstein-2000
PTK2B	DOCK2	0.008607228	Co-expression	Perou-Botstein-2000
HCK	CCL3	0.0054679364	Co-expression	Perou-Botstein-2000
HCK	CCL13	0.00612548	Co-expression	Perou-Botstein-2000
HCK	CCL16	0.008076587	Co-expression	Perou-Botstein-2000
HCK	CCL7	0.008215796	Co-expression	Perou-Botstein-2000
HCK	CCL18	0.0075391526	Co-expression	Perou-Botstein-2000
HCK	CXCL9	0.00663308	Co-expression	Perou-Botstein-2000
HCK	CCL4	0.008208396	Co-expression	Perou-Botstein-2000
HCK	IL8	0.0053790086	Co-expression	Perou-Botstein-2000
HCK	ADCY7	0.007026269	Co-expression	Perou-Botstein-2000
HCK	CCL5	0.006920122	Co-expression	Perou-Botstein-2000
HCK	CXCR6	0.0076970556	Co-expression	Perou-Botstein-2000
HCK	CCR1	0.0055271205	Co-expression	Perou-Botstein-2000
HCK	CXCR4	0.0063694715	Co-expression	Perou-Botstein-2000
HCK	PLCB2	0.0054732473	Co-expression	Perou-Botstein-2000
HCK	DOCK2	0.00583679	Co-expression	Perou-Botstein-2000
HCK	ELMO1	0.00788232	Co-expression	Perou-Botstein-2000
HCK	FGR	0.007142081	Co-expression	Perou-Botstein-2000
PXN	CXCL2	0.021883322	Co-expression	Perou-Botstein-2000
RAP1B	CCL2	0.01182817	Co-expression	Perou-Botstein-2000
RAP1B	PIK3CB	0.018321734	Co-expression	Perou-Botstein-2000
JAK2	CCL13	0.0124387685	Co-expression	Perou-Botstein-2000
STAT1	CXCL9	0.016371807	Co-expression	Perou-Botstein-2000
STAT1	CCL5	0.0136571955	Co-expression	Perou-Botstein-2000
NRAS	SOS1	0.01617	Co-expression	Perou-Botstein-2000
RAP1A	GNG10	0.020100161	Co-expression	Perou-Botstein-2000
RAP1A	NRAS	0.017495219	Co-expression	Perou-Botstein-2000
SHC1	GNAI1	0.005936208	Co-expression	Perou-Botstein-2000
SHC1	PXN	0.009993552	Co-expression	Perou-Botstein-2000
NFKBIA	CCL4	0.021375434	Co-expression	Perou-Botstein-2000
NFKBIA	IL8	0.01099979	Co-expression	Perou-Botstein-2000
NFKBIA	VAV3	0.018575953	Co-expression	Perou-Botstein-2000
LYN	CCL13	0.010740917	Co-expression	Perou-Botstein-2000
LYN	CCL2	0.01156499	Co-expression	Perou-Botstein-2000
LYN	IL8	0.0086303055	Co-expression	Perou-Botstein-2000
LYN	GNAI2	0.017942244	Co-expression	Perou-Botstein-2000
AKT1	AKT2	0.02701312	Co-expression	Perou-Botstein-2000
MAPK1	CCR6	0.012478567	Co-expression	Perou-Botstein-2000
RAC1	PXN	0.010477291	Co-expression	Perou-Botstein-2000
RAC1	SHC1	0.006033588	Co-expression	Perou-Botstein-2000
CDC42	RAP1A	0.019751608	Co-expression	Perou-Botstein-2000
CDC42	AKT1	0.014918513	Co-expression	Perou-Botstein-2000
GNB1	PRKACA	0.016631091	Co-expression	Perou-Botstein-2000
NFKB1	PRKACA	0.014986374	Co-expression	Perou-Botstein-2000
ARRB2	CSK	0.013702846	Co-expression	Perou-Botstein-2000
GUCY1B3	PPBP	0.0059149438	Co-expression	Perou-Botstein-2000
GUCY1B3	MAP2K1	0.013576971	Co-expression	Perou-Botstein-2000
RGS7	SHC2	0.011410105	Co-expression	Perou-Botstein-2000
ACKR1	CX3CL1	0.011798353	Co-expression	Perou-Botstein-2000
OPTN	CCL3	0.009684929	Co-expression	Perou-Botstein-2000
OPTN	IL8	0.009374741	Co-expression	Perou-Botstein-2000
OPTN	LYN	0.015292717	Co-expression	Perou-Botstein-2000
STAT6	PTK2B	0.014397233	Co-expression	Perou-Botstein-2000
GNAT1	GNAI2	0.020974483	Co-expression	Perou-Botstein-2000
PF4	PPBP	0.015982402	Co-expression	Bahr-Bowler-2013
CCL4	XCL1	0.019692434	Co-expression	Bahr-Bowler-2013
CCL5	CCL4	0.013800614	Co-expression	Bahr-Bowler-2013
GNG11	PPBP	0.015560773	Co-expression	Bahr-Bowler-2013
GNG11	PF4	0.013894014	Co-expression	Bahr-Bowler-2013
CCR1	CCR2	0.008293989	Co-expression	Bahr-Bowler-2013
CX3CR1	CXCR2	0.013183864	Co-expression	Bahr-Bowler-2013
GNB4	GNG5	0.003045994	Co-expression	Bahr-Bowler-2013
GNB4	GNG10	0.0030917504	Co-expression	Bahr-Bowler-2013
GNB4	ADRBK2	0.00582192	Co-expression	Bahr-Bowler-2013
SOS2	PLCB1	0.01810105	Co-expression	Bahr-Bowler-2013
PIK3CD	PRKX	0.011833006	Co-expression	Bahr-Bowler-2013
STAT2	GNB4	0.0043323343	Co-expression	Bahr-Bowler-2013
NCF1	GNG10	0.011623322	Co-expression	Bahr-Bowler-2013
STAT5B	AKT3	0.017490515	Co-expression	Bahr-Bowler-2013
GRK5	PPBP	0.014074064	Co-expression	Bahr-Bowler-2013
GRK5	PF4	0.012474256	Co-expression	Bahr-Bowler-2013
GRK5	GNG11	0.013199756	Co-expression	Bahr-Bowler-2013
GRK5	GNB5	0.019403666	Co-expression	Bahr-Bowler-2013
IKBKB	PIK3CD	0.013975323	Co-expression	Bahr-Bowler-2013
ITK	STAT5B	0.012179829	Co-expression	Bahr-Bowler-2013
PIK3CG	CX3CR1	0.01221308	Co-expression	Bahr-Bowler-2013
PRKACB	ITK	0.012269342	Co-expression	Bahr-Bowler-2013
FGR	ARRB1	0.012517557	Co-expression	Bahr-Bowler-2013
ADRBK1	CXCL16	0.007338363	Co-expression	Bahr-Bowler-2013
PTK2B	PIK3CD	0.011475872	Co-expression	Bahr-Bowler-2013
CRKL	PIK3R5	0.011260933	Co-expression	Bahr-Bowler-2013
CRKL	PRKX	0.010697128	Co-expression	Bahr-Bowler-2013
CRKL	PIK3CD	0.0063955947	Co-expression	Bahr-Bowler-2013
HCK	GNG5	0.0041876566	Co-expression	Bahr-Bowler-2013
HCK	ADRBK2	0.0078387335	Co-expression	Bahr-Bowler-2013
HCK	GNB4	0.0023771753	Co-expression	Bahr-Bowler-2013
HCK	DOCK2	0.006376191	Co-expression	Bahr-Bowler-2013
HCK	FGR	0.0055884407	Co-expression	Bahr-Bowler-2013
RAC2	CRKL	0.013717594	Co-expression	Bahr-Bowler-2013
PXN	PIK3R5	0.018262735	Co-expression	Bahr-Bowler-2013
PXN	PREX1	0.01852382	Co-expression	Bahr-Bowler-2013
WAS	PLCB2	0.009933277	Co-expression	Bahr-Bowler-2013
WAS	GNB2	0.011811733	Co-expression	Bahr-Bowler-2013
WAS	PTK2B	0.022839444	Co-expression	Bahr-Bowler-2013
WAS	GSK3A	0.018955458	Co-expression	Bahr-Bowler-2013
RAP1B	CXCR2	0.023820573	Co-expression	Bahr-Bowler-2013
RAP1B	AKT3	0.015820807	Co-expression	Bahr-Bowler-2013
RAP1B	PIK3CG	0.018294983	Co-expression	Bahr-Bowler-2013
PRKACA	GNB2	0.011349688	Co-expression	Bahr-Bowler-2013
JAK2	GNB4	0.003862686	Co-expression	Bahr-Bowler-2013
STAT1	STAT2	0.020729234	Co-expression	Bahr-Bowler-2013
CHUK	SOS2	0.010584138	Co-expression	Bahr-Bowler-2013
VAV1	GRK6	0.010088557	Co-expression	Bahr-Bowler-2013
VAV1	CRKL	0.005241624	Co-expression	Bahr-Bowler-2013
VAV1	RAC2	0.012624083	Co-expression	Bahr-Bowler-2013
VAV1	PRKCD	0.0056124087	Co-expression	Bahr-Bowler-2013
MAP2K1	ELMO1	0.014418912	Co-expression	Bahr-Bowler-2013
MAP2K1	GNAI3	0.015156647	Co-expression	Bahr-Bowler-2013
PAK1	GNB4	0.002946828	Co-expression	Bahr-Bowler-2013
PAK1	DOCK2	0.008026829	Co-expression	Bahr-Bowler-2013
PAK1	FGR	0.0057747746	Co-expression	Bahr-Bowler-2013
PAK1	HCK	0.004030655	Co-expression	Bahr-Bowler-2013
STAT3	PRKCD	0.0097135445	Co-expression	Bahr-Bowler-2013
STAT3	GNAI2	0.023060542	Co-expression	Bahr-Bowler-2013
STAT3	VAV1	0.008628548	Co-expression	Bahr-Bowler-2013
SHC1	GRK6	0.009050975	Co-expression	Bahr-Bowler-2013
SHC1	PXN	0.006075747	Co-expression	Bahr-Bowler-2013
SHC1	VAV1	0.004438224	Co-expression	Bahr-Bowler-2013
SHC1	STAT3	0.007154675	Co-expression	Bahr-Bowler-2013
CRK	CCR2	0.010711821	Co-expression	Bahr-Bowler-2013
GRB2	GNAI2	0.019892698	Co-expression	Bahr-Bowler-2013
NFKBIA	CXCR4	0.012121651	Co-expression	Bahr-Bowler-2013
NFKBIA	ADRBK1	0.009343175	Co-expression	Bahr-Bowler-2013
IKBKG	PLCB2	0.01282811	Co-expression	Bahr-Bowler-2013
IKBKG	PXN	0.015483902	Co-expression	Bahr-Bowler-2013
IKBKG	SHC1	0.009142755	Co-expression	Bahr-Bowler-2013
LYN	CXCL16	0.010315529	Co-expression	Bahr-Bowler-2013
LYN	GNAI2	0.01939022	Co-expression	Bahr-Bowler-2013
LYN	GRB2	0.025346229	Co-expression	Bahr-Bowler-2013
HRAS	SHC1	0.0076062116	Co-expression	Bahr-Bowler-2013
HRAS	RELA	0.009443409	Co-expression	Bahr-Bowler-2013
GSK3B	PLCB1	0.025518987	Co-expression	Bahr-Bowler-2013
GSK3B	ROCK2	0.01887585	Co-expression	Bahr-Bowler-2013
