Study,parent,DataType,Contrast,name,LogFC,size,PValue,AdjPValue
MSBB,Superior Parietal Lobule,Microarray,B3-B1,KLF12,-0.447093427,0.447093427,0.032175441,0.999791277
MSBB,Superior Parietal Lobule,Microarray,B3-B1,PLXDC2,0.132923131,0.132923131,0.045843567,0.999791277
MSBB,Superior Parietal Lobule,Microarray,B3-B1,ITGB5,0.29295347,0.29295347,0.006661535,0.999791277
MSBB,Superior Parietal Lobule,Microarray,B3-B1,P2RY12,0.248051654,0.248051654,0.026408046,0.999791277
MSBB,Superior Parietal Lobule,Microarray,B3-B1,P2RY13,0.139233901,0.139233901,0.023393455,0.999791277
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,MEF2C,-0.937274949,0.937274949,0.01279582,0.478263918
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,SV2A,-0.703714019,0.703714019,0.009144222,0.471854529
MSBB,Superior Temporal Gyrus,Microarray,B3-B1,ITGB5,0.279992881,0.279992881,0.006809588,0.466160399
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,MEF2C,-0.172354535,0.172354535,0.042220342,0.456864709
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TGFBR2,0.235019477,0.235019477,0.006704592,0.365423721
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,RILPL1,0.091445596,0.091445596,0.044069492,0.460078824
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,NPNT,0.280638814,0.280638814,0.001922311,0.327200881
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CD34,0.3276372,0.3276372,0.002490322,0.330308234
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,PLXDC2,0.11341623,0.11341623,0.040476706,0.456057225
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,ITGA6,0.128124625,0.128124625,0.042826061,0.456864709
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,ITGB5,0.199890317,0.199890317,0.00196416,0.327200881
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,SPARC,0.243000408,0.243000408,0.010335473,0.371314794
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,SLCO2B1,0.155222315,0.155222315,0.044859927,0.462355528
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,MEF2C,-0.403057939,0.403057939,0.00458603,0.053356319
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,SV2A,-0.247251798,0.247251798,0.030473027,0.140685102
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TGFBR2,0.477587049,0.477587049,6.08E-06,0.001591724
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,RILPL1,0.408138338,0.408138338,0.002052134,0.034943744
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,NAV2,0.164612129,0.164612129,0.037966695,0.158656842
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TGFBR1,0.198082698,0.198082698,0.023537047,0.122039551
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,JAM2,0.144209045,0.144209045,0.008180748,0.071674907
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,KLF12,-0.190274004,0.190274004,0.004950731,0.055389219
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,LRRC3,0.429872482,0.429872482,0.005627488,0.059156009
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,NPNT,0.524994059,0.524994059,1.51E-07,0.000215983
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,SYNGR1,-0.211964275,0.211964275,0.00228283,0.03686049
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,CD34,0.736634879,0.736634879,3.29E-05,0.003917462
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,BHLHE41,0.197677771,0.197677771,0.002933989,0.041886232
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,ABI3,0.442018313,0.442018313,0.000362771,0.013506138
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,OLFML3,0.394543736,0.394543736,0.000596625,0.017804228
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,PLXDC2,0.15146767,0.15146767,0.006138544,0.061901735
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,GOLM1,0.19863021,0.19863021,0.002277372,0.036826979
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,ITGA6,0.248074349,0.248074349,0.000713103,0.019678676
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,ITGB5,0.430565497,0.430565497,1.84E-06,0.000797522
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TMEM119,0.447614605,0.447614605,3.20E-05,0.003865621
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,ATP8A2,-0.317046722,0.317046722,0.002613521,0.039703195
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,SPARC,0.530759004,0.530759004,2.39E-06,0.000883125
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,SLCO2B1,0.385821734,0.385821734,0.000249052,0.010923162
MSBB,Temporal Pole,Microarray,B3-B1,USP2,-0.166064733,0.166064733,0.02895393,0.999722566
MSBB,Temporal Pole,Microarray,B3-B1,ITGB5,0.320285358,0.320285358,0.022900107,0.999722566
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,NAV2,0.112584591,0.112584591,0.017288165,0.305939235
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,CHN2,0.255064833,0.255064833,1.11E-05,0.007883846
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,CD34,0.169440642,0.169440642,0.01339967,0.278034578
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,BHLHE41,0.129529116,0.129529116,0.002316229,0.128995535
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,ITGB5,0.249238156,0.249238156,0.000452893,0.060962684
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,TMEM119,0.165521903,0.165521903,0.004926377,0.179512387
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,MEF2C,-0.224535624,0.224535624,0.001786936,0.032765776
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,SV2A,-0.238884187,0.238884187,0.004138149,0.056602306
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,TGFBR2,0.28077488,0.28077488,0.007362561,0.083212576
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,RILPL1,-0.092027099,0.092027099,0.016728933,0.1419838
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,TGFBR1,0.185791801,0.185791801,0.008304477,0.090034712
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,CHN2,0.202424585,0.202424585,0.005292472,0.067194678
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,NPNT,0.457222826,0.457222826,3.70E-07,0.000179767
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,CXXC5,-0.101090873,0.101090873,0.037957625,0.24181166
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,SYNGR1,-0.262111567,0.262111567,0.005702444,0.070556542
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,CD34,0.382246548,0.382246548,0.000174603,0.007415198
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,PPFIA4,-0.173345365,0.173345365,0.027908093,0.1982908
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,GOLM1,0.121280376,0.121280376,0.013866098,0.124876211
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,ITGA6,0.186471738,0.186471738,0.015404548,0.134045109
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,ITGB5,0.278898812,0.278898812,2.67E-05,0.002407084
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,TMEM119,0.268636087,0.268636087,0.009231261,0.096482808
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,ATP8A2,-0.305089469,0.305089469,0.001821596,0.033140349
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,SPARC,0.308528603,0.308528603,0.000975296,0.022193935
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,GPR34,0.36492225,0.36492225,0.006238186,0.074897098
