Study,parent,DataType,Contrast,name,LogFC,size,PValue,AdjPValue
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,PTGFRN,-0.199720498,0.199720498,0.000324261,0.012679492
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,AK1,0.271204568,0.271204568,5.40E-06,0.001476527
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,ANG,0.562753426,0.562753426,0.000420717,0.014664599
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,RAB3IL1,0.298591301,0.298591301,0.001170548,0.025616286
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TREM2,0.651676094,0.651676094,8.49E-07,0.000584173
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,NFIA,0.283383887,0.283383887,0.000984109,0.023421973
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,PTMS,0.24913781,0.24913781,0.002244139,0.036542964
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,STAB1,0.415139474,0.415139474,0.006327335,0.062904693
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TRIM47,0.348316774,0.348316774,0.000547902,0.017052515
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,PDGFA,0.155115651,0.155115651,0.004907557,0.055236398
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,MYC,0.368581518,0.368581518,0.005518153,0.058538022
MSBB,Superior Temporal Gyrus,RNA-Seq,B3-B1,TIMP2,0.295058931,0.295058931,0.000129277,0.007870974
MSBB,Temporal Pole,Microarray,B3-B1,TTC28,0.178654736,0.178654736,0.04193432,0.999722566
MSBB,Temporal Pole,Microarray,B3-B1,CCND1,0.28778852,0.28778852,0.033964415,0.999722566
MSBB,Temporal Pole,Microarray,B3-B1,PDGFA,-0.115170161,0.115170161,0.02770066,0.999722566
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,LGMN,-0.154514424,0.154514424,0.002043855,0.121887463
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,FGD2,0.129574787,0.129574787,0.015014874,0.292571375
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,PTGFRN,-0.069626801,0.069626801,0.023647056,0.341213216
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,SEMA6D,0.017623227,0.017623227,0.009082955,0.239163605
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,B3-B1,TSPAN7,-0.192855112,0.192855112,0.002832302,0.142030057
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,LGMN,-0.232485982,0.232485982,0.000132822,0.006359724
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,RASGRP3,0.294337013,0.294337013,0.000145938,0.006685509
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,TTC28,-0.091832241,0.091832241,0.023546107,0.178436393
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,MAFB,-0.196355416,0.196355416,0.012000891,0.113835331
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,AK1,-0.165104552,0.165104552,0.001407011,0.028114564
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,CKB,-0.168826159,0.168826159,0.004749468,0.062369135
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,BIN1,-0.123709594,0.123709594,0.006855362,0.079327022
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,TREM2,0.308747569,0.308747569,0.007442466,0.083821964
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,RTN4RL1,-0.398323875,0.398323875,0.008352824,0.090366042
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,TSPAN7,-0.233732817,0.233732817,0.001852549,0.033463602
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,GAS6,-0.163735615,0.163735615,0.001616359,0.03076863
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,LTC4S,-0.327933132,0.327933132,0.014571433,0.129349237
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B1,EGR2,-0.369668835,0.369668835,0.017321981,0.145580182
